0,1,2,3,4,5,6
07/01/2007,02/01/2008,7,-2.07,-10.56,-1.51,-1.58
03/01/2011,04/01/2011,1,-1.2,-1.2,-1.2,-1.2
10/01/2011,01/01/2012,3,-1.1,-2.02,-0.67,-0.73
05/01/2012,11/01/2015,11,-1.95,-12.27,-1.12,-1.03
