0,1,2,3
-3.3,1,0.35,2.04
-3.0,1,0.35,4.08
-2.6,2,0.69,6.12
-2.4,2,0.69,8.16
-2.3,2,0.69,10.2
-2.1,1,0.35,12.24
-1.9,3,1.04,14.29
-1.8,1,0.35,16.33
-1.7,1,0.35,18.37
-1.6,2,0.69,20.41
-1.5,4,1.39,22.45
-1.4,1,0.35,24.49
-1.3,4,1.39,26.53
-1.2,9,3.12,28.57
-1.1,5,1.74,30.61
-1.0,6,2.08,32.65
-0.9,9,3.12,34.69
-0.8,8,2.78,36.73
-0.7,13,4.51,38.78
-0.6,11,3.82,40.82
-0.5,4,1.39,42.86
-0.4,13,4.51,44.9
-0.3,12,4.17,46.94
-0.2,10,3.47,48.98
-0.1,10,3.47,51.02
0.0,13,4.51,53.06
0.1,11,3.82,55.1
0.2,8,2.78,57.14
0.3,9,3.12,59.18
0.4,14,4.86,61.22
0.5,9,3.12,63.27
0.6,8,2.78,65.31
0.7,14,4.86,67.35
0.8,9,3.12,69.39
0.9,9,3.12,71.43
1.0,7,2.43,73.47
1.1,9,3.12,75.51
1.2,5,1.74,77.55
1.3,5,1.74,79.59
1.4,3,1.04,81.63
1.5,5,1.74,83.67
1.6,3,1.04,85.71
1.7,3,1.04,87.76
1.8,2,0.69,89.8
1.9,1,0.35,91.84
2.0,3,1.04,93.88
2.3,1,0.35,95.92
2.4,1,0.35,97.96
2.5,1,0.35,100.0
