0,1,2,3
-99.0,2,1.87,2.5
-2.3,1,0.93,5.0
-2.2,1,0.93,7.5
-2.1,1,0.93,10.0
-1.7,3,2.8,12.5
-1.6,1,0.93,15.0
-1.5,2,1.87,17.5
-1.4,2,1.87,20.0
-1.3,2,1.87,22.5
-1.2,2,1.87,25.0
-1.1,3,2.8,27.5
-1.0,3,2.8,30.0
-0.9,1,0.93,32.5
-0.8,4,3.74,35.0
-0.7,3,2.8,37.5
-0.6,2,1.87,40.0
-0.5,5,4.67,42.5
-0.4,1,0.93,45.0
-0.3,4,3.74,47.5
-0.2,2,1.87,50.0
-0.1,8,7.48,52.5
0.0,3,2.8,55.0
0.1,2,1.87,57.5
0.2,6,5.61,60.0
0.3,4,3.74,62.5
0.4,5,4.67,65.0
0.5,4,3.74,67.5
0.6,1,0.93,70.0
0.7,1,0.93,72.5
0.8,4,3.74,75.0
0.9,1,0.93,77.5
1.0,4,3.74,80.0
1.1,4,3.74,82.5
1.2,2,1.87,85.0
1.3,3,2.8,87.5
1.4,5,4.67,90.0
1.5,1,0.93,92.5
1.8,1,0.93,95.0
1.9,2,1.87,97.5
2.2,1,0.93,100.0
