0,1,2,3
-3.1,2,0.68,2.08
-3.0,1,0.34,4.17
-2.7,1,0.34,6.25
-2.6,2,0.68,8.33
-2.4,3,1.03,10.42
-2.2,2,0.68,12.5
-2.0,1,0.34,14.58
-1.9,2,0.68,16.67
-1.8,4,1.37,18.75
-1.7,1,0.34,20.83
-1.6,3,1.03,22.92
-1.4,2,0.68,25.0
-1.2,6,2.05,27.08
-1.1,7,2.4,29.17
-1.0,7,2.4,31.25
-0.9,8,2.74,33.33
-0.8,4,1.37,35.42
-0.7,9,3.08,37.5
-0.6,8,2.74,39.58
-0.5,9,3.08,41.67
-0.4,12,4.11,43.75
-0.3,8,2.74,45.83
-0.2,17,5.82,47.92
-0.1,13,4.45,50.0
0.0,15,5.14,52.08
0.1,13,4.45,54.17
0.2,4,1.37,56.25
0.3,17,5.82,58.33
0.4,10,3.42,60.42
0.5,9,3.08,62.5
0.6,22,7.53,64.58
0.7,11,3.77,66.67
0.8,11,3.77,68.75
0.9,11,3.77,70.83
1.0,4,1.37,72.92
1.1,5,1.71,75.0
1.2,3,1.03,77.08
1.3,4,1.37,79.17
1.4,4,1.37,81.25
1.5,2,0.68,83.33
1.6,1,0.34,85.42
1.7,2,0.68,87.5
1.8,1,0.34,89.58
1.9,3,1.03,91.67
2.1,1,0.34,93.75
2.2,2,0.68,95.83
2.3,3,1.03,97.92
2.5,2,0.68,100.0
