0,1,2,3,4,5,6
12/01/2000,12/01/2001,12,-2.19,-15.92,-1.33,-1.32
03/01/2003,06/01/2003,3,-1.2,-2.46,-0.82,-1.07
05/01/2005,09/01/2006,16,-1.95,-17.08,-1.07,-1.16
05/01/2007,10/01/2007,5,-2.44,-8.34,-1.67,-1.59
09/01/2008,05/01/2009,8,-1.45,-6.34,-0.79,-0.77
04/01/2010,04/01/2011,12,-2.68,-16.71,-1.39,-1.33
06/01/2012,02/01/2013,8,-2.08,-10.16,-1.27,-1.4
12/01/2014,06/01/2015,6,-1.62,-6.78,-1.13,-1.19
10/01/2015,11/01/2015,1,-1.0,-1.0,-1.0,-1.0
02/01/2017,04/01/2017,2,-1.64,-2.68,-1.34,-1.34
11/01/2022,03/01/2023,4,-1.26,-2.9,-0.72,-0.68
