0,1,2,3,4,5,6
07/01/2011,08/01/2011,1,-1.19,-1.19,-1.19,-1.19
10/01/2011,11/01/2011,1,-1.62,-1.62,-1.62,-1.62
01/01/2012,02/01/2012,1,-1.07,-1.07,-1.07,-1.07
05/01/2012,01/01/2013,8,-1.95,-7.02,-0.88,-0.87
08/01/2013,09/01/2013,1,-1.03,-1.03,-1.03,-1.03
01/01/2014,04/01/2014,3,-1.87,-3.97,-1.32,-1.42
03/01/2015,05/01/2015,2,-1.25,-1.63,-0.82,-0.82
10/01/2015,11/01/2015,1,-1.28,-1.28,-1.28,-1.28
01/01/2016,07/01/2016,6,-1.38,-5.16,-0.86,-0.88
10/01/2016,04/01/2017,6,-1.68,-4.81,-0.8,-0.56
11/01/2017,01/01/2018,2,-1.98,-3.27,-1.63,-1.63
04/01/2018,06/01/2018,2,-2.2,-2.77,-1.38,-1.38
07/01/2018,08/01/2018,1,-1.13,-1.13,-1.13,-1.13
12/01/2020,01/01/2021,1,-1.1,-1.1,-1.1,-1.1
08/01/2021,09/01/2021,1,-1.41,-1.41,-1.41,-1.41
06/01/2022,10/01/2022,4,-1.57,-3.73,-0.93,-0.82
04/01/2023,07/01/2023,3,-1.95,-3.74,-1.25,-1.33
09/01/2023,12/01/2023,3,-2.06,-3.1,-1.03,-0.84
02/01/2024,04/01/2024,2,-2.01,-2.48,-1.24,-1.24
