0,1,2,3,4
01/01/2006,1.07,-99.0,-99.0,-99.0
02/01/2006,-1.64,-99.0,-99.0,-99.0
03/01/2006,0.22,-0.08,-99.0,-99.0
04/01/2006,-0.51,-0.51,-99.0,-99.0
05/01/2006,1.17,0.33,-99.0,-99.0
06/01/2006,-0.52,-0.23,-0.47,-99.0
07/01/2006,0.04,0.66,-0.55,-99.0
08/01/2006,-1.14,-0.86,-0.49,-99.0
09/01/2006,0.08,-0.87,-0.61,-99.0
10/01/2006,1.74,0.87,1.08,-99.0
11/01/2006,1.05,2.05,0.95,-99.0
12/01/2006,-0.21,1.27,0.89,0.46
01/01/2007,1.42,0.8,1.28,0.62
02/01/2007,0.43,0.38,1.46,0.83
03/01/2007,-1.24,-0.12,1.07,0.73
04/01/2007,-0.55,-0.67,-0.06,0.7
05/01/2007,0.2,-0.35,-0.3,0.26
06/01/2007,0.49,-0.71,-0.88,0.12
07/01/2007,-2.11,-1.62,-1.58,-0.37
08/01/2007,-1.21,-1.82,-1.84,-0.51
09/01/2007,0.39,-1.7,-1.52,-0.3
10/01/2007,0.47,-0.58,-1.24,-0.62
11/01/2007,-1.35,-0.78,-2.07,-1.71
12/01/2007,0.73,-0.08,-1.78,-1.4
01/01/2008,-1.1,-0.14,-0.54,-1.03
02/01/2008,1.87,1.12,0.39,-0.68
03/01/2008,2.2,2.47,1.24,0.43
04/01/2008,0.39,1.61,1.3,0.75
05/01/2008,-0.94,0.77,1.21,0.26
06/01/2008,1.37,-0.36,1.42,0.13
07/01/2008,0.56,-0.29,1.32,0.7
08/01/2008,-0.2,0.61,0.74,0.72
09/01/2008,0.84,0.59,0.37,1.0
10/01/2008,0.19,0.3,0.14,1.04
11/01/2008,-1.06,-0.26,0.08,1.27
12/01/2008,0.4,-0.4,-0.14,1.06
01/01/2009,-0.1,-0.14,-0.05,1.04
02/01/2009,-0.19,0.05,-0.07,0.72
03/01/2009,-0.48,-0.72,-0.75,-0.02
04/01/2009,0.19,-0.13,-0.61,-0.23
05/01/2009,-0.06,0.05,-0.05,0.01
09/01/2010,1.1,1.45,-0.21,-0.07
10/01/2010,-0.82,1.18,0.23,-0.44
11/01/2010,-0.2,0.21,0.84,-0.51
12/01/2010,-1.6,-1.39,-0.04,-1.48
01/01/2011,-1.6,-0.89,-0.1,-0.89
02/01/2011,0.84,-1.11,-0.4,-0.63
03/01/2011,-0.11,-0.21,-1.2,-0.65
04/01/2011,2.28,1.56,0.8,0.96
05/01/2011,0.36,1.22,0.95,1.23
06/01/2011,-1.78,1.94,1.34,0.84
07/01/2011,0.15,-0.62,1.17,0.83
08/01/2011,1.29,0.41,1.27,0.7
09/01/2011,-2.09,-0.27,1.48,-0.11
10/01/2011,-1.77,-1.19,-1.1,0.13
11/01/2011,0.73,-1.31,-0.73,0.53
12/01/2011,0.47,0.23,-0.19,0.98
01/01/2012,0.71,0.75,0.27,1.09
02/01/2012,-0.01,0.44,-0.33,0.98
03/01/2012,-0.87,-0.54,-0.11,1.05
04/01/2012,-1.15,-1.46,-0.66,-0.92
05/01/2012,-1.15,-2.35,-1.79,-1.77
01/01/2015,0.31,-1.74,-1.95,-1.45
02/01/2015,-0.82,-1.8,-1.92,-1.88
03/01/2015,0.62,0.15,-1.19,-2.1
04/01/2015,-0.39,-0.11,-1.71,-1.92
05/01/2015,-0.63,-0.03,-0.82,-1.05
06/01/2015,0.63,-1.15,-1.03,-1.9
07/01/2015,1.04,0.33,-0.33,-1.81
08/01/2015,0.02,0.83,-0.13,-1.74
09/01/2015,-0.69,-0.1,-0.7,-1.8
10/01/2015,-0.07,-1.48,-0.7,-1.53
11/01/2015,1.41,0.47,0.74,-0.44
12/01/2015,1.44,1.44,1.68,0.68
01/01/2016,-0.69,1.4,1.09,0.62
02/01/2016,-0.49,0.96,0.88,0.67
03/01/2016,-0.38,-0.99,0.94,0.58
04/01/2016,-0.06,-0.32,0.96,0.67
05/01/2016,1.55,0.45,0.81,1.06
06/01/2016,-0.19,0.5,-0.38,0.81
07/01/2016,0.37,1.54,-0.04,0.65
08/01/2016,1.24,0.85,0.46,0.84
09/01/2016,0.53,0.91,1.2,1.28
10/01/2016,0.24,0.91,1.59,1.41
11/01/2016,-0.6,-0.4,0.19,0.86
12/01/2016,-1.2,-1.08,-0.42,-0.3
