0,1,2,3,4
05/01/2004,0.23,-99.0,-99.0,-99.0
06/01/2004,-0.6,-99.0,-99.0,-99.0
07/01/2004,0.78,0.16,-99.0,-99.0
08/01/2004,1.32,0.77,-99.0,-99.0
09/01/2004,-1.12,0.79,-99.0,-99.0
10/01/2004,0.56,0.67,0.42,-99.0
11/01/2004,1.8,0.97,0.94,-99.0
12/01/2004,-0.97,1.0,1.2,-99.0
01/01/2005,2.31,2.02,2.06,-99.0
02/01/2005,0.6,1.68,1.68,-99.0
03/01/2005,-2.63,1.04,1.35,-99.0
04/01/2005,-0.59,-1.41,0.88,0.79
05/01/2005,-2.02,-2.3,-0.73,0.35
06/01/2005,-0.56,-1.4,-0.64,0.39
07/01/2005,-2.03,-1.85,-2.09,-0.3
08/01/2005,1.23,-0.37,-1.69,-0.3
09/01/2005,-0.05,-0.05,-1.11,-0.08
10/01/2005,-0.33,0.43,-1.12,-0.37
11/01/2005,-0.44,-1.11,-0.76,-0.93
12/01/2005,-1.28,-1.17,-0.85,-0.97
01/01/2006,-0.03,-0.96,-0.31,-1.76
02/01/2006,-2.1,-1.89,-1.89,-2.05
03/01/2006,0.09,-0.73,-1.48,-1.69
04/01/2006,-0.37,-0.99,-1.4,-1.79
05/01/2006,-1.0,-0.77,-1.75,-1.78
06/01/2006,-1.03,-1.15,-1.58,-2.07
07/01/2006,-0.65,-1.28,-1.49,-1.69
08/01/2006,-1.33,-2.12,-1.91,-2.53
09/01/2006,-0.76,-1.91,-2.11,-2.51
10/01/2006,-0.23,-1.69,-2.19,-2.63
11/01/2006,-0.15,-1.38,-2.09,-2.45
12/01/2006,0.07,-0.46,-1.85,-2.24
01/01/2007,0.12,-0.19,-1.7,-2.13
02/01/2007,0.57,0.15,-0.85,-1.72
03/01/2007,0.08,0.17,-0.32,-1.8
04/01/2007,0.04,0.12,-0.13,-1.83
05/01/2007,0.47,0.2,0.17,-1.51
06/01/2007,1.08,0.73,0.69,-0.66
07/01/2007,-0.51,0.5,0.4,-0.56
08/01/2007,-1.81,-0.39,-0.13,-0.57
09/01/2007,0.2,-1.38,-0.11,-0.31
10/01/2007,-0.54,-1.48,-0.35,-0.41
11/01/2007,-0.57,-1.11,-0.78,-0.43
12/01/2007,0.64,-0.55,-1.55,-0.33
01/01/2008,0.2,-0.03,-1.4,-0.28
02/01/2008,1.38,1.13,0.06,-0.05
03/01/2008,1.4,1.46,0.62,0.24
04/01/2008,0.36,1.59,1.03,0.27
05/01/2008,0.97,1.15,1.61,0.46
06/01/2008,1.41,1.24,1.82,0.71
07/01/2008,0.78,1.32,1.68,1.11
08/01/2008,-0.71,0.98,1.45,1.18
09/01/2008,2.11,1.33,1.73,1.67
10/01/2008,-0.82,0.6,1.45,1.74
11/01/2008,-0.88,0.94,1.07,1.69
12/01/2008,0.47,-0.94,0.57,1.65
01/01/2009,-1.94,-0.9,-0.11,1.5
02/01/2009,0.82,-0.03,0.58,1.35
03/01/2009,0.62,0.16,-0.66,1.2
04/01/2009,0.27,0.73,-0.08,1.18
05/01/2009,0.02,0.27,0.15,0.95
06/01/2009,0.95,0.55,0.51,0.78
07/01/2009,1.04,0.88,0.96,0.87
08/01/2009,0.28,1.19,1.02,1.05
09/01/2009,0.82,1.07,1.02,0.5
10/01/2009,1.66,1.64,1.6,1.33
11/01/2009,0.38,2.25,1.79,1.49
12/01/2009,0.39,1.5,1.77,1.46
01/01/2010,0.41,0.38,1.63,1.65
02/01/2010,0.65,0.56,1.85,1.59
03/01/2010,-0.25,0.19,1.26,1.48
04/01/2010,-0.24,-0.21,0.05,1.38
05/01/2010,0.33,-0.14,0.08,1.57
06/01/2010,-0.31,-0.17,-0.17,1.23
07/01/2010,1.41,0.69,0.45,1.37
08/01/2010,-0.32,0.51,0.25,1.1
09/01/2010,2.26,2.02,1.17,1.52
10/01/2010,-2.36,0.59,0.84,0.7
11/01/2010,0.03,1.05,0.79,0.65
12/01/2010,-0.08,-1.42,1.07,0.57
01/01/2011,-1.41,-0.69,0.0,0.39
02/01/2011,1.02,-0.11,0.62,0.48
03/01/2011,-0.09,-0.07,-1.14,0.5
04/01/2011,-0.19,0.16,-0.4,0.47
05/01/2011,1.19,0.49,0.33,0.81
06/01/2011,-0.06,0.4,0.25,0.96
07/01/2011,-1.3,0.09,0.07,-0.01
08/01/2011,0.46,-0.57,-0.02,0.23
09/01/2011,-0.04,-0.56,-0.03,-0.64
10/01/2011,-1.25,-0.61,-0.36,-0.56
11/01/2011,1.37,-0.23,-0.53,-0.16
12/01/2011,1.03,0.43,-0.22,0.04
01/01/2012,-1.36,0.81,0.01,0.07
02/01/2012,0.66,0.32,-0.02,0.0
03/01/2012,1.01,0.37,0.48,0.21
04/01/2012,0.97,1.38,1.39,0.5
05/01/2012,-1.88,0.16,0.22,-0.36
06/01/2012,-1.66,-0.83,-0.65,-0.81
07/01/2012,-1.66,-2.35,-0.72,-0.78
08/01/2012,-0.75,-2.57,-1.31,-1.08
09/01/2012,-0.13,-1.59,-1.66,-1.0
10/01/2012,0.1,-0.74,-2.28,-0.73
11/01/2012,-0.95,-0.95,-2.11,-1.22
12/01/2012,-0.7,-0.81,-1.9,-1.58
01/01/2013,0.77,-0.42,-1.09,-1.17
02/01/2013,0.13,-0.03,-0.72,-1.24
03/01/2013,0.08,0.31,-0.46,-1.57
04/01/2013,1.07,0.74,0.18,-1.67
05/01/2013,1.44,1.3,1.21,-0.69
06/01/2013,-0.46,0.88,0.91,-0.46
07/01/2013,-0.63,0.21,0.42,-0.24
08/01/2013,0.12,-0.84,0.49,0.02
09/01/2013,0.11,-0.48,0.44,0.08
10/01/2013,0.42,0.15,0.16,0.19
11/01/2013,-0.27,-0.08,-0.64,0.3
12/01/2013,-0.53,-0.19,-0.62,0.31
01/01/2014,-1.1,-1.04,-0.63,0.07
02/01/2014,-1.31,-2.03,-1.12,-0.06
03/01/2014,-1.93,-2.61,-1.61,-0.37
04/01/2014,0.32,-1.27,-1.64,-0.73
05/01/2014,-0.88,-0.96,-2.0,-1.81
