0,1,2,3,4
09/01/2019,1.2,-99.0,-99.0,-99.0
10/01/2019,0.37,-99.0,-99.0,-99.0
11/01/2019,-0.67,1.19,-99.0,-99.0
12/01/2019,0.65,0.06,-99.0,-99.0
01/01/2020,0.71,0.22,-99.0,-99.0
02/01/2020,0.32,0.71,1.62,-99.0
03/01/2020,0.72,0.78,1.14,-99.0
04/01/2020,0.52,1.39,0.91,-99.0
05/01/2020,-0.87,0.63,1.0,-99.0
06/01/2020,0.03,0.27,0.34,-99.0
07/01/2020,1.53,1.06,1.18,-99.0
08/01/2020,-0.54,1.01,1.11,1.31
09/01/2020,0.98,1.49,1.19,1.34
10/01/2020,-1.49,-0.27,0.72,0.82
11/01/2020,0.28,-0.35,0.95,1.1
12/01/2020,-0.26,-1.8,1.2,1.0
01/01/2021,0.89,0.28,-0.16,1.23
02/01/2021,-1.14,-0.35,-0.79,1.17
03/01/2021,0.88,0.59,-1.04,1.19
04/01/2021,0.17,0.16,0.28,0.95
05/01/2021,1.36,0.68,0.4,1.04
06/01/2021,1.59,1.5,1.49,1.41
07/01/2021,-1.25,0.91,0.8,1.41
08/01/2021,-0.54,0.68,0.87,0.57
09/01/2021,0.09,-0.94,0.73,0.44
10/01/2021,1.45,0.92,1.02,0.89
11/01/2021,-1.18,0.94,0.92,0.85
12/01/2021,-0.94,0.18,-1.03,0.8
01/01/2022,-1.9,-1.95,-0.77,0.57
02/01/2022,0.23,-1.82,-1.04,0.81
03/01/2022,0.73,-0.15,-0.22,0.79
04/01/2022,-0.15,0.0,-1.86,0.57
05/01/2022,-0.83,-0.01,-1.09,0.39
06/01/2022,-1.01,-0.71,-0.96,-0.75
07/01/2022,-0.31,-1.22,-0.96,-0.68
08/01/2022,-0.66,-1.59,-1.1,-1.25
09/01/2022,-1.24,-0.89,-1.28,-1.35
10/01/2022,-0.67,-1.52,-1.55,-1.59
11/01/2022,1.74,-0.19,-1.43,-1.26
12/01/2022,-1.06,0.28,-0.94,-1.51
01/01/2023,0.36,0.77,-0.75,-1.42
02/01/2023,1.56,0.79,0.68,-0.91
03/01/2023,-0.65,0.68,1.19,-1.02
04/01/2023,-1.76,-1.73,-0.1,-1.66
05/01/2023,-0.74,-1.93,-1.29,-1.65
06/01/2023,-0.65,-1.08,-0.87,-0.67
07/01/2023,0.0,-0.75,-1.02,-0.74
08/01/2023,1.72,-0.09,-0.89,-0.63
09/01/2023,-1.03,0.33,-0.64,-0.44
10/01/2023,0.34,0.87,-0.19,-0.13
11/01/2023,-0.2,-1.59,-0.45,-0.69
12/01/2023,1.58,1.28,0.78,-0.28
01/01/2024,-0.02,0.7,1.68,-0.38
02/01/2024,-1.05,0.67,-0.46,-1.07
03/01/2024,-1.66,-1.89,-1.08,-0.96
04/01/2024,1.27,0.18,0.78,0.13
05/01/2024,1.08,0.64,0.99,0.22
