0,1,2,3
-99.0,5,1.74,2.08
-2.7,2,0.69,4.17
-2.4,2,0.69,6.25
-2.2,2,0.69,8.33
-2.1,1,0.35,10.42
-2.0,5,1.74,12.5
-1.9,2,0.69,14.58
-1.7,3,1.04,16.67
-1.6,4,1.39,18.75
-1.5,7,2.43,20.83
-1.4,3,1.04,22.92
-1.3,5,1.74,25.0
-1.2,4,1.39,27.08
-1.1,4,1.39,29.17
-1.0,8,2.78,31.25
-0.9,4,1.39,33.33
-0.8,7,2.43,35.42
-0.7,7,2.43,37.5
-0.6,9,3.12,39.58
-0.5,17,5.9,41.67
-0.4,3,1.04,43.75
-0.3,7,2.43,45.83
-0.2,9,3.12,47.92
-0.1,14,4.86,50.0
0.0,5,1.74,52.08
0.1,11,3.82,54.17
0.2,14,4.86,56.25
0.3,9,3.12,58.33
0.4,13,4.51,60.42
0.5,9,3.12,62.5
0.6,12,4.17,64.58
0.7,13,4.51,66.67
0.8,11,3.82,68.75
0.9,11,3.82,70.83
1.0,9,3.12,72.92
1.1,5,1.74,75.0
1.2,7,2.43,77.08
1.3,9,3.12,79.17
1.4,1,0.35,81.25
1.5,2,0.69,83.33
1.6,2,0.69,85.42
1.7,1,0.35,87.5
1.8,1,0.35,89.58
1.9,5,1.74,91.67
2.0,1,0.35,93.75
2.2,1,0.35,95.83
2.3,1,0.35,97.92
2.5,1,0.35,100.0
