0,1,2,3
-99.0,5,2.07,2.22
-2.3,1,0.41,4.44
-2.2,2,0.83,6.67
-2.1,4,1.66,8.89
-2.0,2,0.83,11.11
-1.9,4,1.66,13.33
-1.8,2,0.83,15.56
-1.7,5,2.07,17.78
-1.6,3,1.24,20.0
-1.5,4,1.66,22.22
-1.4,3,1.24,24.44
-1.3,2,0.83,26.67
-1.2,4,1.66,28.89
-1.1,7,2.9,31.11
-1.0,1,0.41,33.33
-0.9,3,1.24,35.56
-0.8,7,2.9,37.78
-0.7,6,2.49,40.0
-0.6,7,2.9,42.22
-0.5,3,1.24,44.44
-0.4,4,1.66,46.67
-0.3,11,4.56,48.89
-0.2,6,2.49,51.11
-0.1,10,4.15,53.33
0.0,11,4.56,55.56
0.1,6,2.49,57.78
0.2,13,5.39,60.0
0.3,9,3.73,62.22
0.4,15,6.22,64.44
0.5,5,2.07,66.67
0.6,8,3.32,68.89
0.7,10,4.15,71.11
0.8,9,3.73,73.33
0.9,7,2.9,75.56
1.0,8,3.32,77.78
1.1,9,3.73,80.0
1.2,3,1.24,82.22
1.3,3,1.24,84.44
1.4,4,1.66,86.67
1.5,3,1.24,88.89
1.6,4,1.66,91.11
1.7,3,1.24,93.33
1.8,3,1.24,95.56
1.9,1,0.41,97.78
2.1,1,0.41,100.0
