0,1,2,3,4
09/01/2017,-1.82,-99.0,-99.0,-99.0
10/01/2017,-1.84,-99.0,-99.0,-99.0
11/01/2017,-1.32,-1.9,-99.0,-99.0
12/01/2017,0.15,-1.82,-99.0,-99.0
01/01/2018,-1.87,-1.82,-99.0,-99.0
02/01/2018,1.47,0.94,-0.95,-99.0
03/01/2018,-0.83,0.46,-0.82,-99.0
04/01/2018,0.45,0.9,0.07,-99.0
05/01/2018,-0.1,-1.08,0.34,-99.0
06/01/2018,-0.56,-0.15,0.04,-99.0
07/01/2018,-0.94,-0.84,0.09,-99.0
08/01/2018,1.93,0.97,0.26,-0.54
09/01/2018,1.23,1.5,1.16,0.09
10/01/2018,-0.21,1.27,0.69,0.28
11/01/2018,1.34,0.81,0.89,0.64
12/01/2018,0.57,0.61,1.27,0.81
01/01/2019,-0.41,0.75,1.42,0.87
02/01/2019,1.51,1.7,1.71,1.22
03/01/2019,-0.49,1.36,1.14,1.12
04/01/2019,1.14,1.24,1.51,1.3
05/01/2019,1.09,1.96,2.06,1.59
06/01/2019,0.9,1.78,1.91,1.47
07/01/2019,1.25,1.86,2.04,1.74
08/01/2019,-0.44,1.05,1.81,1.83
09/01/2019,0.49,0.62,1.6,1.69
10/01/2019,1.49,0.64,1.7,1.76
11/01/2019,1.63,1.3,1.45,1.72
12/01/2019,-0.76,1.71,1.37,1.77
01/01/2020,0.56,0.97,0.91,1.76
02/01/2020,-0.03,-0.26,1.28,1.5
03/01/2020,1.09,0.82,1.64,1.61
04/01/2020,0.24,0.4,0.8,1.49
05/01/2020,-0.32,0.86,0.13,1.15
06/01/2020,0.81,0.16,0.48,0.93
07/01/2020,-1.64,-0.64,-0.35,0.31
08/01/2020,-0.44,-1.26,-0.71,0.61
09/01/2020,0.5,-1.17,-0.85,0.59
10/01/2020,0.86,0.18,-0.32,0.13
11/01/2020,-0.42,0.48,-0.38,-0.28
12/01/2020,-0.52,0.22,-0.86,-0.25
01/01/2021,-0.69,-1.09,-0.63,-0.59
02/01/2021,-0.47,-1.43,-0.39,-0.69
03/01/2021,0.53,-0.91,-0.38,-0.71
04/01/2021,-0.05,-0.18,-0.8,-0.7
05/01/2021,-0.19,-0.09,-1.1,-0.79
06/01/2021,0.86,0.11,-0.66,-0.71
07/01/2021,0.85,0.82,0.01,-0.25
08/01/2021,-1.1,0.21,0.0,-0.29
09/01/2021,-1.05,-0.86,-0.67,-0.86
10/01/2021,-0.15,-1.52,-0.67,-1.08
11/01/2021,-0.64,-0.64,-0.8,-1.07
12/01/2021,0.5,-0.35,-1.09,-0.99
01/01/2022,0.42,0.08,-1.49,-0.81
02/01/2022,-0.73,-0.46,-1.1,-0.86
03/01/2022,-0.5,-1.22,-0.97,-0.94
04/01/2022,0.82,-0.4,-0.42,-0.68
05/01/2022,-0.08,-0.22,-0.46,-0.78
06/01/2022,-1.87,-0.25,-1.11,-1.02
07/01/2022,0.1,-0.53,-1.12,-1.22
08/01/2022,-0.58,-1.45,-1.47,-1.35
09/01/2022,-0.09,-0.83,-0.9,-1.43
10/01/2022,-0.6,-1.14,-1.44,-1.28
11/01/2022,-0.36,-0.47,-1.49,-1.18
12/01/2022,1.69,0.08,-0.75,-1.03
01/01/2023,0.57,0.97,-0.61,-1.05
02/01/2023,-0.63,0.38,-0.4,-1.0
03/01/2023,1.57,0.69,0.41,-0.27
04/01/2023,-0.43,0.14,0.56,-0.45
05/01/2023,-1.86,-0.4,0.12,-0.91
06/01/2023,-0.12,-1.65,-0.66,-0.66
07/01/2023,0.39,-0.69,-0.67,-0.58
08/01/2023,0.58,0.48,0.1,-0.26
09/01/2023,0.82,0.75,-0.34,-0.07
10/01/2023,0.48,0.57,0.04,0.18
11/01/2023,-0.29,0.46,0.32,0.17
12/01/2023,-1.63,-0.45,0.05,-0.31
01/01/2024,1.43,0.14,0.4,-0.18
02/01/2024,-1.17,-0.87,-0.14,-0.18
03/01/2024,-1.37,-1.21,-1.03,-0.81
04/01/2024,-2.14,-2.07,-1.71,-0.97
05/01/2024,1.48,-1.02,-1.09,-0.26
