0,1,2,3
-99.0,11,10.19,2.63
-1.9,1,0.93,5.26
-1.8,1,0.93,7.89
-1.7,2,1.85,10.53
-1.6,3,2.78,13.16
-1.5,2,1.85,15.79
-1.4,1,0.93,18.42
-1.3,1,0.93,21.05
-1.2,1,0.93,23.68
-1.0,2,1.85,26.32
-0.9,4,3.7,28.95
-0.8,4,3.7,31.58
-0.7,3,2.78,34.21
-0.6,3,2.78,36.84
-0.5,5,4.63,39.47
-0.4,5,4.63,42.11
-0.3,2,1.85,44.74
-0.2,3,2.78,47.37
-0.1,4,3.7,50.0
0.0,5,4.63,52.63
0.1,4,3.7,55.26
0.2,5,4.63,57.89
0.3,5,4.63,60.53
0.4,4,3.7,63.16
0.5,3,2.78,65.79
0.6,3,2.78,68.42
0.7,6,5.56,71.05
0.8,2,1.85,73.68
1.1,1,0.93,76.32
1.2,1,0.93,78.95
1.3,1,0.93,81.58
1.6,1,0.93,84.21
1.8,2,1.85,86.84
1.9,1,0.93,89.47
2.1,1,0.93,92.11
2.2,3,2.78,94.74
2.3,1,0.93,97.37
2.4,1,0.93,100.0
