0,1,2,3
-99.0,2,0.93,2.04
-2.8,1,0.46,4.08
-2.6,1,0.46,6.12
-2.5,1,0.46,8.16
-2.3,1,0.46,10.2
-2.2,2,0.93,12.24
-2.1,1,0.46,14.29
-2.0,1,0.46,16.33
-1.9,2,0.93,18.37
-1.7,3,1.39,20.41
-1.5,2,0.93,22.45
-1.4,1,0.46,24.49
-1.3,2,0.93,26.53
-1.2,4,1.85,28.57
-1.1,5,2.31,30.61
-1.0,3,1.39,32.65
-0.9,7,3.24,34.69
-0.8,3,1.39,36.73
-0.7,11,5.09,38.78
-0.6,6,2.78,40.82
-0.5,8,3.7,42.86
-0.4,11,5.09,44.9
-0.3,8,3.7,46.94
-0.2,10,4.63,48.98
-0.1,9,4.17,51.02
0.0,13,6.02,53.06
0.1,15,6.94,55.1
0.2,10,4.63,57.14
0.3,6,2.78,59.18
0.4,4,1.85,61.22
0.5,7,3.24,63.27
0.6,4,1.85,65.31
0.7,4,1.85,67.35
0.8,7,3.24,69.39
0.9,6,2.78,71.43
1.0,2,0.93,73.47
1.1,6,2.78,75.51
1.2,3,1.39,77.55
1.3,3,1.39,79.59
1.4,1,0.46,81.63
1.5,2,0.93,83.67
1.6,4,1.85,85.71
1.7,4,1.85,87.76
1.8,3,1.39,89.8
1.9,1,0.46,91.84
2.0,2,0.93,93.88
2.3,1,0.46,95.92
2.4,1,0.46,97.96
2.6,2,0.93,100.0
