0,1,2,3
-2.4,3,1.57,2.22
-2.3,1,0.52,4.44
-2.2,2,1.05,6.67
-2.1,1,0.52,8.89
-2.0,2,1.05,11.11
-1.9,1,0.52,13.33
-1.8,2,1.05,15.56
-1.6,3,1.57,17.78
-1.4,1,0.52,20.0
-1.3,2,1.05,22.22
-1.2,4,2.09,24.44
-1.1,4,2.09,26.67
-1.0,6,3.14,28.89
-0.9,6,3.14,31.11
-0.8,2,1.05,33.33
-0.7,8,4.19,35.56
-0.6,7,3.66,37.78
-0.5,6,3.14,40.0
-0.4,10,5.24,42.22
-0.3,2,1.05,44.44
-0.2,7,3.66,46.67
-0.1,8,4.19,48.89
0.0,8,4.19,51.11
0.1,8,4.19,53.33
0.2,7,3.66,55.56
0.3,6,3.14,57.78
0.4,12,6.28,60.0
0.5,7,3.66,62.22
0.6,6,3.14,64.44
0.7,5,2.62,66.67
0.8,9,4.71,68.89
0.9,3,1.57,71.11
1.0,3,1.57,73.33
1.1,5,2.62,75.56
1.2,6,3.14,77.78
1.3,5,2.62,80.0
1.4,2,1.05,82.22
1.5,1,0.52,84.44
1.6,1,0.52,86.67
1.7,1,0.52,88.89
1.8,3,1.57,91.11
2.1,2,1.05,93.33
2.2,1,0.52,95.56
2.3,1,0.52,97.78
2.8,1,0.52,100.0
