0,1,2,3
-3.0,1,0.34,2.22
-2.7,1,0.34,4.44
-2.5,2,0.68,6.67
-2.4,1,0.34,8.89
-1.9,5,1.71,11.11
-1.8,2,0.68,13.33
-1.7,2,0.68,15.56
-1.6,2,0.68,17.78
-1.5,6,2.05,20.0
-1.4,5,1.71,22.22
-1.3,4,1.37,24.44
-1.2,6,2.05,26.67
-1.1,6,2.05,28.89
-1.0,7,2.4,31.11
-0.9,8,2.74,33.33
-0.8,11,3.77,35.56
-0.7,9,3.08,37.78
-0.6,9,3.08,40.0
-0.5,9,3.08,42.22
-0.4,8,2.74,44.44
-0.3,10,3.42,46.67
-0.2,10,3.42,48.89
-0.1,14,4.79,51.11
0.0,14,4.79,53.33
0.1,13,4.45,55.56
0.2,10,3.42,57.78
0.3,13,4.45,60.0
0.4,9,3.08,62.22
0.5,6,2.05,64.44
0.6,10,3.42,66.67
0.7,8,2.74,68.89
0.8,8,2.74,71.11
0.9,9,3.08,73.33
1.0,5,1.71,75.56
1.1,13,4.45,77.78
1.2,1,0.34,80.0
1.3,4,1.37,82.22
1.4,7,2.4,84.44
1.5,7,2.4,86.67
1.6,3,1.03,88.89
1.7,5,1.71,91.11
1.8,3,1.03,93.33
2.0,3,1.03,95.56
2.1,2,0.68,97.78
2.3,1,0.34,100.0
