0,1,2,3
-99.0,11,5.88,2.22
-2.2,1,0.53,4.44
-2.0,2,1.07,6.67
-1.9,3,1.6,8.89
-1.8,3,1.6,11.11
-1.7,3,1.6,13.33
-1.6,3,1.6,15.56
-1.5,5,2.67,17.78
-1.4,3,1.6,20.0
-1.3,1,0.53,22.22
-1.2,5,2.67,24.44
-1.1,3,1.6,26.67
-1.0,3,1.6,28.89
-0.9,2,1.07,31.11
-0.8,5,2.67,33.33
-0.7,1,0.53,35.56
-0.6,2,1.07,37.78
-0.5,5,2.67,40.0
-0.4,6,3.21,42.22
-0.3,6,3.21,44.44
-0.2,14,7.49,46.67
-0.1,6,3.21,48.89
0.0,7,3.74,51.11
0.1,8,4.28,53.33
0.2,4,2.14,55.56
0.3,13,6.95,57.78
0.4,4,2.14,60.0
0.5,4,2.14,62.22
0.6,9,4.81,64.44
0.7,7,3.74,66.67
0.8,5,2.67,68.89
0.9,4,2.14,71.11
1.0,4,2.14,73.33
1.1,4,2.14,75.56
1.2,2,1.07,77.78
1.3,2,1.07,80.0
1.4,3,1.6,82.22
1.5,2,1.07,84.44
1.6,2,1.07,86.67
1.7,3,1.6,88.89
1.8,2,1.07,91.11
1.9,2,1.07,93.33
2.2,1,0.53,95.56
2.3,1,0.53,97.78
2.5,1,0.53,100.0
