0,1,2,3
-99.0,5,2.13,2.22
-2.3,1,0.43,4.44
-2.2,1,0.43,6.67
-2.1,4,1.7,8.89
-1.9,3,1.28,11.11
-1.8,6,2.55,13.33
-1.7,5,2.13,15.56
-1.6,1,0.43,17.78
-1.5,5,2.13,20.0
-1.4,2,0.85,22.22
-1.3,2,0.85,24.44
-1.2,2,0.85,26.67
-1.1,4,1.7,28.89
-1.0,6,2.55,31.11
-0.9,7,2.98,33.33
-0.8,3,1.28,35.56
-0.7,4,1.7,37.78
-0.6,7,2.98,40.0
-0.5,13,5.53,42.22
-0.4,8,3.4,44.44
-0.3,6,2.55,46.67
-0.2,6,2.55,48.89
-0.1,9,3.83,51.11
0.0,9,3.83,53.33
0.1,7,2.98,55.56
0.2,7,2.98,57.78
0.3,12,5.11,60.0
0.4,4,1.7,62.22
0.5,11,4.68,64.44
0.6,7,2.98,66.67
0.7,8,3.4,68.89
0.8,12,5.11,71.11
0.9,4,1.7,73.33
1.0,9,3.83,75.56
1.1,8,3.4,77.78
1.2,4,1.7,80.0
1.3,5,2.13,82.22
1.4,3,1.28,84.44
1.5,6,2.55,86.67
1.6,1,0.43,88.89
1.7,2,0.85,91.11
1.8,1,0.43,93.33
1.9,2,0.85,95.56
2.0,2,0.85,97.78
2.2,1,0.43,100.0
