0,1,2,3
-2.1,1,0.92,2.63
-2.0,3,2.75,5.26
-1.6,3,2.75,7.89
-1.5,1,0.92,10.53
-1.4,3,2.75,13.16
-1.3,1,0.92,15.79
-1.2,2,1.83,18.42
-1.1,3,2.75,21.05
-1.0,2,1.83,23.68
-0.9,2,1.83,26.32
-0.8,1,0.92,28.95
-0.7,4,3.67,31.58
-0.6,7,6.42,34.21
-0.5,6,5.5,36.84
-0.4,7,6.42,39.47
-0.3,4,3.67,42.11
-0.2,5,4.59,44.74
-0.1,4,3.67,47.37
0.0,3,2.75,50.0
0.1,2,1.83,52.63
0.2,4,3.67,55.26
0.3,3,2.75,57.89
0.4,2,1.83,60.53
0.5,1,0.92,63.16
0.6,4,3.67,65.79
0.7,3,2.75,68.42
0.8,2,1.83,71.05
0.9,3,2.75,73.68
1.0,2,1.83,76.32
1.1,6,5.5,78.95
1.2,1,0.92,81.58
1.3,1,0.92,84.21
1.4,1,0.92,86.84
1.5,4,3.67,89.47
1.6,3,2.75,92.11
1.8,1,0.92,94.74
1.9,3,2.75,97.37
2.2,1,0.92,100.0
