0,1,2,3,4,5,6
11/01/2021,02/01/2022,3,-1.77,-3.73,-1.24,-1.64
06/01/2022,07/01/2022,1,-1.92,-1.92,-1.92,-1.92
08/01/2022,09/01/2022,1,-1.63,-1.63,-1.63,-1.63
04/01/2023,06/01/2023,2,-1.55,-2.63,-1.31,-1.31
10/01/2023,01/01/2024,3,-2.06,-3.19,-1.06,-1.06
02/01/2024,04/01/2024,2,-1.89,-3.71,-1.85,-1.85
