0,1,2,3
-2.1,1,1.47,2.94
-1.9,2,2.94,5.88
-1.8,2,2.94,8.82
-1.6,3,4.41,11.76
-1.4,1,1.47,14.71
-1.1,3,4.41,17.65
-1.0,1,1.47,20.59
-0.9,1,1.47,23.53
-0.8,3,4.41,26.47
-0.7,2,2.94,29.41
-0.6,1,1.47,32.35
-0.5,3,4.41,35.29
-0.4,1,1.47,38.24
-0.3,2,2.94,41.18
-0.2,2,2.94,44.12
-0.1,2,2.94,47.06
0.0,2,2.94,50.0
0.1,1,1.47,52.94
0.2,4,5.88,55.88
0.3,6,8.82,58.82
0.5,1,1.47,61.76
0.6,3,4.41,64.71
0.7,5,7.35,67.65
0.8,3,4.41,70.59
0.9,1,1.47,73.53
1.0,3,4.41,76.47
1.1,2,2.94,79.41
1.2,1,1.47,82.35
1.3,1,1.47,85.29
1.5,1,1.47,88.24
1.6,1,1.47,91.18
1.7,1,1.47,94.12
1.8,1,1.47,97.06
2.1,1,1.47,100.0
