0,1,2,3
-99.0,11,3.77,2.13
-2.9,1,0.34,4.26
-2.3,1,0.34,6.38
-2.0,1,0.34,8.51
-1.9,2,0.68,10.64
-1.8,2,0.68,12.77
-1.7,2,0.68,14.89
-1.6,1,0.34,17.02
-1.5,7,2.4,19.15
-1.4,3,1.03,21.28
-1.3,6,2.05,23.4
-1.2,3,1.03,25.53
-1.1,4,1.37,27.66
-1.0,12,4.11,29.79
-0.9,8,2.74,31.91
-0.8,13,4.45,34.04
-0.7,15,5.14,36.17
-0.6,8,2.74,38.3
-0.5,11,3.77,40.43
-0.4,13,4.45,42.55
-0.3,14,4.79,44.68
-0.2,6,2.05,46.81
-0.1,10,3.42,48.94
0.0,13,4.45,51.06
0.1,11,3.77,53.19
0.2,11,3.77,55.32
0.3,12,4.11,57.45
0.4,9,3.08,59.57
0.5,6,2.05,61.7
0.6,7,2.4,63.83
0.7,9,3.08,65.96
0.8,7,2.4,68.09
0.9,8,2.74,70.21
1.1,5,1.71,72.34
1.2,9,3.08,74.47
1.3,4,1.37,76.6
1.4,2,0.68,78.72
1.5,2,0.68,80.85
1.6,4,1.37,82.98
1.7,2,0.68,85.11
1.8,5,1.71,87.23
1.9,3,1.03,89.36
2.3,2,0.68,91.49
2.4,1,0.34,93.62
2.5,2,0.68,95.74
2.6,1,0.34,97.87
2.7,3,1.03,100.0
