0,1,2,3
-99.0,2,1.05,2.13
-2.8,1,0.52,4.26
-2.3,1,0.52,6.38
-2.2,1,0.52,8.51
-2.1,1,0.52,10.64
-2.0,4,2.09,12.77
-1.8,1,0.52,14.89
-1.7,2,1.05,17.02
-1.6,1,0.52,19.15
-1.5,3,1.57,21.28
-1.4,3,1.57,23.4
-1.3,4,2.09,25.53
-1.2,1,0.52,27.66
-1.1,6,3.14,29.79
-1.0,2,1.05,31.91
-0.9,10,5.24,34.04
-0.8,7,3.66,36.17
-0.7,4,2.09,38.3
-0.6,4,2.09,40.43
-0.5,6,3.14,42.55
-0.4,5,2.62,44.68
-0.3,8,4.19,46.81
-0.2,3,1.57,48.94
-0.1,9,4.71,51.06
0.0,4,2.09,53.19
0.1,4,2.09,55.32
0.2,7,3.66,57.45
0.3,7,3.66,59.57
0.4,16,8.38,61.7
0.5,12,6.28,63.83
0.6,8,4.19,65.96
0.7,2,1.05,68.09
0.8,3,1.57,70.21
0.9,9,4.71,72.34
1.0,4,2.09,74.47
1.1,3,1.57,76.6
1.2,3,1.57,78.72
1.3,2,1.05,80.85
1.4,4,2.09,82.98
1.5,5,2.62,85.11
1.6,1,0.52,87.23
1.7,3,1.57,89.36
1.8,1,0.52,91.49
1.9,1,0.52,93.62
2.1,1,0.52,95.74
2.2,1,0.52,97.87
2.8,1,0.52,100.0
