0,1,2,3
-99.0,11,4.68,2.33
-2.3,2,0.85,4.65
-2.2,4,1.7,6.98
-2.1,3,1.28,9.3
-2.0,4,1.7,11.63
-1.9,2,0.85,13.95
-1.8,1,0.43,16.28
-1.7,4,1.7,18.6
-1.6,2,0.85,20.93
-1.5,2,0.85,23.26
-1.4,5,2.13,25.58
-1.3,3,1.28,27.91
-1.2,1,0.43,30.23
-1.1,2,0.85,32.56
-0.9,5,2.13,34.88
-0.8,4,1.7,37.21
-0.7,4,1.7,39.53
-0.6,5,2.13,41.86
-0.5,14,5.96,44.19
-0.4,6,2.55,46.51
-0.3,10,4.26,48.84
-0.2,14,5.96,51.16
-0.1,8,3.4,53.49
0.0,8,3.4,55.81
0.1,7,2.98,58.14
0.2,6,2.55,60.47
0.3,10,4.26,62.79
0.4,9,3.83,65.12
0.5,9,3.83,67.44
0.6,8,3.4,69.77
0.7,6,2.55,72.09
0.8,5,2.13,74.42
0.9,5,2.13,76.74
1.0,10,4.26,79.07
1.1,5,2.13,81.4
1.2,7,2.98,83.72
1.3,7,2.98,86.05
1.4,2,0.85,88.37
1.5,7,2.98,90.7
1.6,3,1.28,93.02
1.7,3,1.28,95.35
1.8,1,0.43,97.67
1.9,1,0.43,100.0
