0,1,2,3
-99.0,2,0.83,2.04
-2.9,1,0.41,4.08
-2.6,2,0.83,6.12
-2.4,1,0.41,8.16
-2.3,2,0.83,10.2
-2.1,1,0.41,12.24
-2.0,1,0.41,14.29
-1.9,2,0.83,16.33
-1.8,2,0.83,18.37
-1.7,4,1.66,20.41
-1.6,2,0.83,22.45
-1.5,4,1.66,24.49
-1.4,6,2.49,26.53
-1.3,5,2.07,28.57
-1.2,2,0.83,30.61
-1.1,4,1.66,32.65
-1.0,6,2.49,34.69
-0.9,3,1.24,36.73
-0.8,6,2.49,38.78
-0.7,4,1.66,40.82
-0.6,7,2.9,42.86
-0.5,6,2.49,44.9
-0.4,6,2.49,46.94
-0.3,9,3.73,48.98
-0.2,10,4.15,51.02
-0.1,8,3.32,53.06
0.0,6,2.49,55.1
0.1,9,3.73,57.14
0.2,17,7.05,59.18
0.3,11,4.56,61.22
0.4,12,4.98,63.27
0.5,5,2.07,65.31
0.6,8,3.32,67.35
0.7,9,3.73,69.39
0.8,9,3.73,71.43
0.9,9,3.73,73.47
1.0,8,3.32,75.51
1.1,6,2.49,77.55
1.2,6,2.49,79.59
1.3,4,1.66,81.63
1.4,5,2.07,83.67
1.5,2,0.83,85.71
1.6,2,0.83,87.76
1.7,1,0.41,89.8
1.9,1,0.41,91.84
2.0,2,0.83,93.88
2.1,1,0.41,95.92
2.2,1,0.41,97.96
2.4,1,0.41,100.0
