0,1,2,3,4,5,6
06/01/2001,12/01/2001,6,-1.6,-5.45,-0.91,-1.08
04/01/2006,11/01/2006,7,-1.82,-7.44,-1.06,-1.07
09/01/2007,05/01/2008,8,-1.88,-10.88,-1.36,-1.64
