0,1,2,3
-3.0,1,0.35,2.04
-2.5,2,0.69,4.08
-2.3,1,0.35,6.12
-2.2,1,0.35,8.16
-2.1,1,0.35,10.2
-2.0,1,0.35,12.24
-1.9,3,1.04,14.29
-1.8,5,1.74,16.33
-1.7,4,1.39,18.37
-1.6,1,0.35,20.41
-1.5,7,2.43,22.45
-1.4,2,0.69,24.49
-1.3,4,1.39,26.53
-1.2,8,2.78,28.57
-1.1,4,1.39,30.61
-1.0,4,1.39,32.65
-0.9,6,2.08,34.69
-0.8,3,1.04,36.73
-0.7,9,3.12,38.78
-0.6,13,4.51,40.82
-0.5,9,3.12,42.86
-0.4,9,3.12,44.9
-0.3,8,2.78,46.94
-0.2,15,5.21,48.98
-0.1,20,6.94,51.02
0.0,11,3.82,53.06
0.1,13,4.51,55.1
0.2,7,2.43,57.14
0.3,10,3.47,59.18
0.4,14,4.86,61.22
0.5,13,4.51,63.27
0.6,8,2.78,65.31
0.7,5,1.74,67.35
0.8,10,3.47,69.39
0.9,8,2.78,71.43
1.0,5,1.74,73.47
1.1,7,2.43,75.51
1.2,1,0.35,77.55
1.3,9,3.12,79.59
1.4,3,1.04,81.63
1.5,2,0.69,83.67
1.6,2,0.69,85.71
1.7,6,2.08,87.76
1.8,5,1.74,89.8
1.9,2,0.69,91.84
2.0,1,0.35,93.88
2.1,1,0.35,95.92
2.2,3,1.04,97.96
2.3,1,0.35,100.0
