0,1,2,3,4
06/01/2015,0.94,-99.0,-99.0,-99.0
07/01/2015,0.26,-99.0,-99.0,-99.0
08/01/2015,-0.79,0.16,-99.0,-99.0
09/01/2015,1.8,0.61,-99.0,-99.0
10/01/2015,-1.97,0.14,-99.0,-99.0
11/01/2015,1.85,2.46,1.28,-99.0
12/01/2015,1.89,2.22,1.81,-99.0
01/01/2016,-0.76,1.58,1.64,-99.0
02/01/2016,-0.35,0.81,2.27,-99.0
03/01/2016,-0.78,-1.28,1.19,-99.0
04/01/2016,-0.19,-1.13,1.02,-99.0
05/01/2016,-2.05,-1.82,-1.11,0.63
06/01/2016,-0.78,-1.33,-1.62,0.01
07/01/2016,1.22,-0.98,-1.15,0.2
08/01/2016,0.45,0.15,-0.6,0.53
09/01/2016,0.91,1.02,-0.16,0.32
10/01/2016,1.36,1.09,0.04,0.61
11/01/2016,-0.24,0.74,0.4,-0.01
12/01/2016,-0.59,-0.15,0.68,-0.6
01/01/2017,0.25,-0.32,0.42,-0.48
02/01/2017,-0.53,-0.66,0.1,-0.46
03/01/2017,-0.72,-0.71,-0.75,-0.43
04/01/2017,1.72,1.32,0.43,0.32
05/01/2017,-0.36,0.98,0.52,0.6
06/01/2017,0.15,1.14,0.59,0.83
07/01/2017,0.4,-0.03,0.69,0.66
08/01/2017,0.63,0.42,0.73,0.66
09/01/2017,-0.73,0.17,0.86,0.41
10/01/2017,0.57,0.21,0.07,0.29
11/01/2017,-1.15,-1.17,-0.13,0.28
12/01/2017,-1.44,-1.19,-0.53,0.27
01/01/2018,-0.67,-1.4,-0.96,0.11
02/01/2018,1.62,-0.05,-0.95,0.46
03/01/2018,-0.68,0.08,-0.92,0.46
04/01/2018,-1.44,-0.84,-1.64,-0.88
05/01/2018,1.24,-0.42,-0.57,-0.5
06/01/2018,-0.79,-0.3,-0.27,-0.77
07/01/2018,-2.11,-0.29,-0.53,-1.04
08/01/2018,0.49,-0.6,-0.53,-0.92
09/01/2018,-1.19,-0.86,-0.62,-0.93
10/01/2018,0.74,-0.02,-0.2,-0.9
11/01/2018,0.05,-0.64,-0.84,-0.7
12/01/2018,0.96,0.57,-0.34,-0.34
01/01/2019,0.33,0.4,0.17,-0.21
02/01/2019,0.63,0.81,0.07,-0.42
03/01/2019,0.22,0.36,0.61,-0.23
04/01/2019,0.02,0.1,0.26,0.0
05/01/2019,1.2,0.65,1.05,-0.15
06/01/2019,1.68,1.51,1.25,0.82
07/01/2019,1.19,2.0,1.55,1.2
08/01/2019,2.0,2.13,1.73,1.61
09/01/2019,0.05,1.88,1.94,1.82
10/01/2019,0.82,1.9,2.17,1.76
11/01/2019,-0.18,-0.09,1.85,1.94
12/01/2019,0.39,0.11,1.53,2.05
01/01/2020,1.13,0.42,1.64,2.26
02/01/2020,0.88,1.1,0.65,2.16
03/01/2020,1.07,1.45,1.17,2.23
04/01/2020,0.05,0.83,0.69,2.45
05/01/2020,-0.13,0.31,0.95,2.21
06/01/2020,-0.48,-0.25,0.46,1.32
07/01/2020,0.43,-0.27,0.28,1.12
08/01/2020,-0.43,-0.4,-0.07,0.16
09/01/2020,-0.29,-0.43,-0.37,0.15
10/01/2020,-0.94,-0.96,-0.65,-0.05
11/01/2020,0.22,-0.68,-0.69,0.12
12/01/2020,-0.55,-0.71,-0.8,0.01
01/01/2021,1.5,0.53,-0.32,0.11
02/01/2021,-1.82,0.31,-0.35,-0.15
03/01/2021,2.13,1.85,1.04,0.18
04/01/2021,-0.47,0.62,0.66,-0.09
05/01/2021,0.22,0.84,0.91,-0.12
06/01/2021,1.02,0.47,1.15,0.45
07/01/2021,0.11,0.76,0.86,0.39
08/01/2021,-0.26,0.38,0.64,0.41
09/01/2021,0.71,0.09,0.36,0.66
10/01/2021,0.36,0.16,0.53,0.75
11/01/2021,-1.76,-0.3,0.15,0.65
12/01/2021,-0.94,-1.3,-0.66,0.71
01/01/2022,-2.06,-1.9,-1.19,0.14
02/01/2022,-0.99,-2.42,-1.49,0.17
03/01/2022,0.42,-0.86,-1.79,-0.32
04/01/2022,-0.4,-0.73,-1.77,-0.47
05/01/2022,1.0,0.35,-0.8,-0.35
06/01/2022,-0.09,0.24,-0.21,-0.8
07/01/2022,-0.5,0.3,-0.05,-0.79
08/01/2022,-0.32,-0.4,-0.06,-0.66
09/01/2022,-1.53,-1.13,-0.37,-1.02
10/01/2022,-0.83,-1.36,-0.45,-1.15
11/01/2022,1.03,-0.28,-0.51,-0.58
12/01/2022,-0.48,0.24,-0.76,-0.54
01/01/2023,0.05,0.41,-0.72,-0.38
02/01/2023,0.73,-0.12,-0.37,-0.14
03/01/2023,-0.99,-0.39,-0.2,-0.39
04/01/2023,-0.95,-1.44,-0.49,-0.73
05/01/2023,-0.49,-1.62,-1.75,-1.49
06/01/2023,-1.67,-1.49,-1.35,-1.86
07/01/2023,-0.98,-1.49,-1.65,-1.73
08/01/2023,-1.78,-1.85,-1.85,-1.8
09/01/2023,0.25,-1.35,-1.64,-1.42
10/01/2023,-0.1,-1.16,-1.52,-1.32
11/01/2023,0.16,-0.06,-1.52,-1.7
12/01/2023,0.69,0.19,-0.94,-1.56
01/01/2024,0.33,0.34,-0.69,-1.57
02/01/2024,-0.16,0.31,0.07,-1.63
03/01/2024,-0.72,-0.53,-0.33,-1.51
04/01/2024,1.62,1.26,0.87,-0.61
05/01/2024,-0.63,0.75,0.81,-0.84
