location,duration
"Albany, Gentry County, MO",1.0
"Auxvasse, Audrain County, MO",1.0
"Brunswick, Carroll County, MO",1.0
"Cardwell, Dunklin County, MO",1.0
"Charleston, Mississippi County, MO",1.0
"Clarkton, Dunklin County, MO",1.0
"Columbia-Sanborn Field, Boone County, MO",1.0
"Columbia-South Farms, Boone County, MO",1.0833333333333333
"Cook Station, Crawford County, MO",1.1
"Corning, Atchison County, MO",1.0
"Delta, Cape Girardeau County, MO",1.1111111111111112
"Glennonville, Dunklin County, MO",1.0
"Hayward, Pemiscot County, MO",1.0
"Lamar, Barton County, MO",1.0
"Linneus, Linn County, MO",1.0909090909090908
"Monroe City, Monroe County, MO",1.0
"Novelty, Knox County, MO",1.0
"Portageville, Pemiscot County, MO",1.2222222222222223
"St. Joseph, Buchanan County, MO",1.1
