location,duration
"Albany, Gentry County, MO",1.1666666666666667
"Auxvasse, Audrain County, MO",1.088235294117647
"Brunswick, Carroll County, MO",1.2857142857142858
"Cardwell, Dunklin County, MO",1.088235294117647
"Charleston, Mississippi County, MO",1.1875
"Clarkton, Dunklin County, MO",1.1935483870967742
"Columbia-Sanborn Field, Boone County, MO",1.1818181818181819
"Columbia-South Farms, Boone County, MO",1.125
"Cook Station, Crawford County, MO",1.2352941176470589
"Corning, Atchison County, MO",1.0555555555555556
"Delta, Cape Girardeau County, MO",1.1428571428571428
"Glennonville, Dunklin County, MO",1.1290322580645162
"Hayward, Pemiscot County, MO",1.1875
"Lamar, Barton County, MO",1.09375
"Linneus, Linn County, MO",1.303030303030303
"Monroe City, Monroe County, MO",1.131578947368421
"Novelty, Knox County, MO",1.096774193548387
"Portageville, Pemiscot County, MO",1.2647058823529411
"St. Joseph, Buchanan County, MO",1.1081081081081081
