location,duration
"Albany, Gentry County, MO",1.0909090909090908
"Auxvasse, Audrain County, MO",1.1333333333333333
"Brunswick, Carroll County, MO",1.2727272727272727
"Cardwell, Dunklin County, MO",1.0555555555555556
"Charleston, Mississippi County, MO",1.0
"Clarkton, Dunklin County, MO",1.0
"Columbia-Sanborn Field, Boone County, MO",1.0
"Columbia-South Farms, Boone County, MO",1.1333333333333333
"Cook Station, Crawford County, MO",1.2307692307692308
"Corning, Atchison County, MO",1.0769230769230769
"Delta, Cape Girardeau County, MO",1.0833333333333333
"Glennonville, Dunklin County, MO",1.0
"Hayward, Pemiscot County, MO",1.1666666666666667
"Lamar, Barton County, MO",1.0
"Linneus, Linn County, MO",1.0769230769230769
"Monroe City, Monroe County, MO",1.0
"Novelty, Knox County, MO",1.0
"Portageville, Pemiscot County, MO",1.1818181818181819
"St. Joseph, Buchanan County, MO",1.0833333333333333
