location,duration
"Albany, Gentry County, MO",1.2456140350877194
"Auxvasse, Audrain County, MO",1.3877551020408163
"Brunswick, Carroll County, MO",1.3958333333333333
"Cardwell, Dunklin County, MO",1.2916666666666667
"Charleston, Mississippi County, MO",1.3333333333333333
"Clarkton, Dunklin County, MO",1.3
"Columbia-Sanborn Field, Boone County, MO",1.3529411764705883
"Columbia-South Farms, Boone County, MO",1.2941176470588236
"Cook Station, Crawford County, MO",1.4230769230769231
"Corning, Atchison County, MO",1.2881355932203389
"Delta, Cape Girardeau County, MO",1.290909090909091
"Glennonville, Dunklin County, MO",1.3018867924528301
"Hayward, Pemiscot County, MO",1.4081632653061225
"Lamar, Barton County, MO",1.3137254901960784
"Linneus, Linn County, MO",1.320754716981132
"Monroe City, Monroe County, MO",1.3404255319148937
"Novelty, Knox County, MO",1.2545454545454546
"Portageville, Pemiscot County, MO",1.4285714285714286
"St. Joseph, Buchanan County, MO",1.263157894736842
