location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.1,4,5,1
"Albany, Gentry County, MO",-1.1,23,25,2
"Albany, Gentry County, MO",-1.1,30,33,3
"Albany, Gentry County, MO",-1.1,34,39,5
"Albany, Gentry County, MO",-1.1,43,46,3
"Albany, Gentry County, MO",-1.1,78,79,1
"Albany, Gentry County, MO",-1.1,131,132,1
"Albany, Gentry County, MO",-1.1,133,135,2
"Albany, Gentry County, MO",-1.1,142,143,1
"Albany, Gentry County, MO",-1.1,149,153,4
"Albany, Gentry County, MO",-1.1,154,155,1
"Albany, Gentry County, MO",-1.1,163,165,2
"Albany, Gentry County, MO",-1.1,169,171,2
"Albany, Gentry County, MO",-1.1,172,173,1
"Albany, Gentry County, MO",-1.1,183,184,1
"Albany, Gentry County, MO",-1.1,203,204,1
"Albany, Gentry County, MO",-1.1,216,218,2
"Albany, Gentry County, MO",-1.1,219,223,4
"Albany, Gentry County, MO",-1.1,249,250,1
"Albany, Gentry County, MO",-1.1,265,266,1
"Albany, Gentry County, MO",-1.1,273,274,1
"Albany, Gentry County, MO",-1.1,280,281,1
"Albany, Gentry County, MO",-1.1,286,287,1
"Auxvasse, Audrain County, MO",-1.1,3,5,2
"Auxvasse, Audrain County, MO",-1.1,36,37,1
"Auxvasse, Audrain County, MO",-1.1,63,67,4
"Auxvasse, Audrain County, MO",-1.1,71,72,1
"Auxvasse, Audrain County, MO",-1.1,73,74,1
"Auxvasse, Audrain County, MO",-1.1,92,95,3
"Auxvasse, Audrain County, MO",-1.1,131,132,1
"Auxvasse, Audrain County, MO",-1.1,139,142,3
"Auxvasse, Audrain County, MO",-1.1,150,152,2
"Auxvasse, Audrain County, MO",-1.1,163,165,2
"Auxvasse, Audrain County, MO",-1.1,169,171,2
"Auxvasse, Audrain County, MO",-1.1,182,184,2
"Auxvasse, Audrain County, MO",-1.1,189,190,1
"Auxvasse, Audrain County, MO",-1.1,194,196,2
"Auxvasse, Audrain County, MO",-1.1,197,198,1
"Auxvasse, Audrain County, MO",-1.1,203,204,1
"Auxvasse, Audrain County, MO",-1.1,205,206,1
"Auxvasse, Audrain County, MO",-1.1,214,215,1
"Auxvasse, Audrain County, MO",-1.1,216,217,1
"Auxvasse, Audrain County, MO",-1.1,220,222,2
"Auxvasse, Audrain County, MO",-1.1,279,283,4
"Auxvasse, Audrain County, MO",-1.1,286,287,1
"Brunswick, Carroll County, MO",-1.1,3,5,2
"Brunswick, Carroll County, MO",-1.1,34,37,3
"Brunswick, Carroll County, MO",-1.1,73,74,1
"Brunswick, Carroll County, MO",-1.1,92,93,1
"Brunswick, Carroll County, MO",-1.1,96,97,1
"Brunswick, Carroll County, MO",-1.1,131,132,1
"Brunswick, Carroll County, MO",-1.1,141,142,1
"Brunswick, Carroll County, MO",-1.1,149,152,3
"Brunswick, Carroll County, MO",-1.1,163,166,3
"Brunswick, Carroll County, MO",-1.1,169,171,2
"Brunswick, Carroll County, MO",-1.1,172,173,1
"Brunswick, Carroll County, MO",-1.1,183,184,1
"Brunswick, Carroll County, MO",-1.1,189,190,1
"Brunswick, Carroll County, MO",-1.1,195,196,1
"Brunswick, Carroll County, MO",-1.1,205,206,1
"Brunswick, Carroll County, MO",-1.1,212,213,1
"Brunswick, Carroll County, MO",-1.1,216,217,1
"Brunswick, Carroll County, MO",-1.1,220,223,3
"Brunswick, Carroll County, MO",-1.1,260,261,1
"Brunswick, Carroll County, MO",-1.1,262,263,1
"Brunswick, Carroll County, MO",-1.1,265,266,1
"Brunswick, Carroll County, MO",-1.1,271,274,3
"Brunswick, Carroll County, MO",-1.1,280,283,3
"Brunswick, Carroll County, MO",-1.1,286,287,1
"Cardwell, Dunklin County, MO",-1.1,7,10,3
"Cardwell, Dunklin County, MO",-1.1,11,13,2
"Cardwell, Dunklin County, MO",-1.1,16,18,2
"Cardwell, Dunklin County, MO",-1.1,19,21,2
"Cardwell, Dunklin County, MO",-1.1,49,50,1
"Cardwell, Dunklin County, MO",-1.1,66,67,1
"Cardwell, Dunklin County, MO",-1.1,70,74,4
"Cardwell, Dunklin County, MO",-1.1,76,77,1
"Cardwell, Dunklin County, MO",-1.1,87,92,5
"Cardwell, Dunklin County, MO",-1.1,102,104,2
"Cardwell, Dunklin County, MO",-1.1,122,123,1
"Cardwell, Dunklin County, MO",-1.1,127,128,1
"Cardwell, Dunklin County, MO",-1.1,129,130,1
"Cardwell, Dunklin County, MO",-1.1,132,134,2
"Cardwell, Dunklin County, MO",-1.1,140,141,1
"Cardwell, Dunklin County, MO",-1.1,146,150,4
"Cardwell, Dunklin County, MO",-1.1,170,171,1
"Cardwell, Dunklin County, MO",-1.1,180,182,2
"Cardwell, Dunklin County, MO",-1.1,213,217,4
"Cardwell, Dunklin County, MO",-1.1,272,275,3
"Cardwell, Dunklin County, MO",-1.1,291,292,1
"Charleston, Mississippi County, MO",-1.1,11,14,3
"Charleston, Mississippi County, MO",-1.1,15,18,3
"Charleston, Mississippi County, MO",-1.1,38,39,1
"Charleston, Mississippi County, MO",-1.1,49,57,8
"Charleston, Mississippi County, MO",-1.1,64,67,3
"Charleston, Mississippi County, MO",-1.1,71,72,1
"Charleston, Mississippi County, MO",-1.1,73,74,1
"Charleston, Mississippi County, MO",-1.1,87,89,2
"Charleston, Mississippi County, MO",-1.1,104,107,3
"Charleston, Mississippi County, MO",-1.1,126,128,2
"Charleston, Mississippi County, MO",-1.1,139,141,2
"Charleston, Mississippi County, MO",-1.1,147,152,5
"Charleston, Mississippi County, MO",-1.1,170,171,1
"Charleston, Mississippi County, MO",-1.1,180,182,2
"Charleston, Mississippi County, MO",-1.1,189,190,1
"Charleston, Mississippi County, MO",-1.1,202,203,1
"Charleston, Mississippi County, MO",-1.1,214,217,3
