location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.4,4,5,1
"Albany, Gentry County, MO",-1.4,23,24,1
"Albany, Gentry County, MO",-1.4,30,32,2
"Albany, Gentry County, MO",-1.4,34,35,1
"Albany, Gentry County, MO",-1.4,36,39,3
"Albany, Gentry County, MO",-1.4,44,45,1
"Albany, Gentry County, MO",-1.4,78,79,1
"Albany, Gentry County, MO",-1.4,133,134,1
"Albany, Gentry County, MO",-1.4,150,152,2
"Albany, Gentry County, MO",-1.4,163,165,2
"Albany, Gentry County, MO",-1.4,170,171,1
"Albany, Gentry County, MO",-1.4,183,184,1
"Albany, Gentry County, MO",-1.4,216,217,1
"Albany, Gentry County, MO",-1.4,219,223,4
"Albany, Gentry County, MO",-1.4,286,287,1
"Auxvasse, Audrain County, MO",-1.4,3,4,1
"Auxvasse, Audrain County, MO",-1.4,63,67,4
"Auxvasse, Audrain County, MO",-1.4,73,74,1
"Auxvasse, Audrain County, MO",-1.4,92,93,1
"Auxvasse, Audrain County, MO",-1.4,141,142,1
"Auxvasse, Audrain County, MO",-1.4,150,152,2
"Auxvasse, Audrain County, MO",-1.4,163,164,1
"Auxvasse, Audrain County, MO",-1.4,169,171,2
"Auxvasse, Audrain County, MO",-1.4,189,190,1
"Auxvasse, Audrain County, MO",-1.4,194,196,2
"Auxvasse, Audrain County, MO",-1.4,203,204,1
"Auxvasse, Audrain County, MO",-1.4,205,206,1
"Auxvasse, Audrain County, MO",-1.4,216,217,1
"Auxvasse, Audrain County, MO",-1.4,221,222,1
"Auxvasse, Audrain County, MO",-1.4,280,283,3
"Auxvasse, Audrain County, MO",-1.4,286,287,1
"Brunswick, Carroll County, MO",-1.4,34,35,1
"Brunswick, Carroll County, MO",-1.4,36,37,1
"Brunswick, Carroll County, MO",-1.4,73,74,1
"Brunswick, Carroll County, MO",-1.4,131,132,1
"Brunswick, Carroll County, MO",-1.4,141,142,1
"Brunswick, Carroll County, MO",-1.4,150,152,2
"Brunswick, Carroll County, MO",-1.4,163,165,2
"Brunswick, Carroll County, MO",-1.4,169,171,2
"Brunswick, Carroll County, MO",-1.4,172,173,1
"Brunswick, Carroll County, MO",-1.4,183,184,1
"Brunswick, Carroll County, MO",-1.4,189,190,1
"Brunswick, Carroll County, MO",-1.4,216,217,1
"Brunswick, Carroll County, MO",-1.4,220,222,2
"Brunswick, Carroll County, MO",-1.4,260,261,1
"Brunswick, Carroll County, MO",-1.4,273,274,1
"Brunswick, Carroll County, MO",-1.4,280,283,3
"Cardwell, Dunklin County, MO",-1.4,8,10,2
"Cardwell, Dunklin County, MO",-1.4,16,17,1
"Cardwell, Dunklin County, MO",-1.4,19,21,2
"Cardwell, Dunklin County, MO",-1.4,71,72,1
"Cardwell, Dunklin County, MO",-1.4,73,74,1
"Cardwell, Dunklin County, MO",-1.4,87,89,2
"Cardwell, Dunklin County, MO",-1.4,91,92,1
"Cardwell, Dunklin County, MO",-1.4,102,104,2
"Cardwell, Dunklin County, MO",-1.4,129,130,1
"Cardwell, Dunklin County, MO",-1.4,147,150,3
"Cardwell, Dunklin County, MO",-1.4,170,171,1
"Cardwell, Dunklin County, MO",-1.4,180,182,2
"Cardwell, Dunklin County, MO",-1.4,214,215,1
"Cardwell, Dunklin County, MO",-1.4,274,275,1
"Cardwell, Dunklin County, MO",-1.4,291,292,1
"Charleston, Mississippi County, MO",-1.4,12,14,2
"Charleston, Mississippi County, MO",-1.4,16,18,2
"Charleston, Mississippi County, MO",-1.4,49,51,2
"Charleston, Mississippi County, MO",-1.4,54,55,1
"Charleston, Mississippi County, MO",-1.4,56,57,1
"Charleston, Mississippi County, MO",-1.4,64,66,2
"Charleston, Mississippi County, MO",-1.4,71,72,1
"Charleston, Mississippi County, MO",-1.4,104,107,3
"Charleston, Mississippi County, MO",-1.4,126,128,2
"Charleston, Mississippi County, MO",-1.4,147,152,5
"Charleston, Mississippi County, MO",-1.4,170,171,1
"Charleston, Mississippi County, MO",-1.4,181,182,1
"Charleston, Mississippi County, MO",-1.4,202,203,1
"Charleston, Mississippi County, MO",-1.4,214,215,1
"Charleston, Mississippi County, MO",-1.4,216,217,1
"Charleston, Mississippi County, MO",-1.4,274,275,1
"Charleston, Mississippi County, MO",-1.4,281,283,2
"Charleston, Mississippi County, MO",-1.4,287,288,1
"Charleston, Mississippi County, MO",-1.4,291,292,1
"Clarkton, Dunklin County, MO",-1.4,16,17,1
"Clarkton, Dunklin County, MO",-1.4,49,50,1
"Clarkton, Dunklin County, MO",-1.4,64,65,1
"Clarkton, Dunklin County, MO",-1.4,71,72,1
"Clarkton, Dunklin County, MO",-1.4,87,89,2
"Clarkton, Dunklin County, MO",-1.4,92,93,1
"Clarkton, Dunklin County, MO",-1.4,110,111,1
"Clarkton, Dunklin County, MO",-1.4,127,130,3
"Clarkton, Dunklin County, MO",-1.4,132,133,1
"Clarkton, Dunklin County, MO",-1.4,139,140,1
"Clarkton, Dunklin County, MO",-1.4,148,151,3
"Clarkton, Dunklin County, MO",-1.4,170,171,1
"Clarkton, Dunklin County, MO",-1.4,180,182,2
"Clarkton, Dunklin County, MO",-1.4,214,215,1
"Clarkton, Dunklin County, MO",-1.4,281,283,2
"Clarkton, Dunklin County, MO",-1.4,291,292,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,36,37,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,73,74,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,75,76,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,150,153,3
"Columbia-Sanborn Field, Boone County, MO",-1.4,163,164,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,169,171,2
"Columbia-Sanborn Field, Boone County, MO",-1.4,189,190,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,194,196,2
"Columbia-Sanborn Field, Boone County, MO",-1.4,197,198,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,205,206,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,216,217,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,220,221,1
"Columbia-Sanborn Field, Boone County, MO",-1.4,271,273,2
"Columbia-Sanborn Field, Boone County, MO",-1.4,279,282,3
"Columbia-Sanborn Field, Boone County, MO",-1.4,286,287,1
"Columbia-South Farms, Boone County, MO",-1.4,36,37,1
"Columbia-South Farms, Boone County, MO",-1.4,73,74,1
"Columbia-South Farms, Boone County, MO",-1.4,92,94,2
"Columbia-South Farms, Boone County, MO",-1.4,141,142,1
"Columbia-South Farms, Boone County, MO",-1.4,150,153,3
"Columbia-South Farms, Boone County, MO",-1.4,163,164,1
"Columbia-South Farms, Boone County, MO",-1.4,169,171,2
"Columbia-South Farms, Boone County, MO",-1.4,182,184,2
"Columbia-South Farms, Boone County, MO",-1.4,189,190,1
"Columbia-South Farms, Boone County, MO",-1.4,194,196,2
"Columbia-South Farms, Boone County, MO",-1.4,197,198,1
"Columbia-South Farms, Boone County, MO",-1.4,205,206,1
"Columbia-South Farms, Boone County, MO",-1.4,216,217,1
"Columbia-South Farms, Boone County, MO",-1.4,220,222,2
"Columbia-South Farms, Boone County, MO",-1.4,271,272,1
"Columbia-South Farms, Boone County, MO",-1.4,280,282,2
"Columbia-South Farms, Boone County, MO",-1.4,286,287,1
"Cook Station, Crawford County, MO",-1.4,3,6,3
"Cook Station, Crawford County, MO",-1.4,36,37,1
"Cook Station, Crawford County, MO",-1.4,56,57,1
"Cook Station, Crawford County, MO",-1.4,64,65,1
"Cook Station, Crawford County, MO",-1.4,73,74,1
"Cook Station, Crawford County, MO",-1.4,79,80,1
"Cook Station, Crawford County, MO",-1.4,148,152,4
"Cook Station, Crawford County, MO",-1.4,169,171,2
"Cook Station, Crawford County, MO",-1.4,174,177,3
