location,SPI,frequency
"Albany, Gentry County, MO",-1.1,4.083333333333333
"Auxvasse, Audrain County, MO",-1.1,5.0
"Brunswick, Carroll County, MO",-1.1,3.4285714285714284
"Cardwell, Dunklin County, MO",-1.1,3.3846153846153846
"Charleston, Mississippi County, MO",-1.1,3.2
"Clarkton, Dunklin County, MO",-1.1,3.6923076923076925
"Columbia-Sanborn Field, Boone County, MO",-1.1,3.5384615384615383
"Columbia-South Farms, Boone County, MO",-1.1,3.6923076923076925
"Cook Station, Crawford County, MO",-1.1,2.764705882352941
"Corning, Atchison County, MO",-1.1,4.2727272727272725
"Delta, Cape Girardeau County, MO",-1.1,3.9166666666666665
"Glennonville, Dunklin County, MO",-1.1,3.5833333333333335
"Hayward, Pemiscot County, MO",-1.1,3.0
"Lamar, Barton County, MO",-1.1,2.9285714285714284
"Linneus, Linn County, MO",-1.1,3.3846153846153846
"Monroe City, Monroe County, MO",-1.1,4.083333333333333
"Novelty, Knox County, MO",-1.1,3.0714285714285716
"Portageville, Pemiscot County, MO",-1.1,3.357142857142857
"St. Joseph, Buchanan County, MO",-1.1,2.5294117647058822
