location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.7,0,1,1
"Albany, Gentry County, MO",-0.7,2,3,1
"Albany, Gentry County, MO",-0.7,4,5,1
"Albany, Gentry County, MO",-0.7,7,8,1
"Albany, Gentry County, MO",-0.7,11,12,1
"Albany, Gentry County, MO",-0.7,15,16,1
"Albany, Gentry County, MO",-0.7,19,20,1
"Albany, Gentry County, MO",-0.7,22,23,1
"Albany, Gentry County, MO",-0.7,24,25,1
"Albany, Gentry County, MO",-0.7,29,31,2
"Albany, Gentry County, MO",-0.7,32,33,1
"Albany, Gentry County, MO",-0.7,34,37,3
"Albany, Gentry County, MO",-0.7,38,39,1
"Albany, Gentry County, MO",-0.7,42,44,2
"Albany, Gentry County, MO",-0.7,45,46,1
"Albany, Gentry County, MO",-0.7,51,52,1
"Albany, Gentry County, MO",-0.7,59,60,1
"Albany, Gentry County, MO",-0.7,62,63,1
"Albany, Gentry County, MO",-0.7,64,65,1
"Albany, Gentry County, MO",-0.7,73,74,1
"Albany, Gentry County, MO",-0.7,76,77,1
"Albany, Gentry County, MO",-0.7,78,79,1
"Albany, Gentry County, MO",-0.7,87,88,1
"Albany, Gentry County, MO",-0.7,89,90,1
"Albany, Gentry County, MO",-0.7,94,95,1
"Albany, Gentry County, MO",-0.7,102,104,2
"Albany, Gentry County, MO",-0.7,108,109,1
"Albany, Gentry County, MO",-0.7,116,117,1
"Albany, Gentry County, MO",-0.7,127,128,1
"Albany, Gentry County, MO",-0.7,131,132,1
"Albany, Gentry County, MO",-0.7,137,138,1
"Albany, Gentry County, MO",-0.7,140,142,2
"Albany, Gentry County, MO",-0.7,149,150,1
"Albany, Gentry County, MO",-0.7,152,153,1
"Albany, Gentry County, MO",-0.7,158,159,1
"Albany, Gentry County, MO",-0.7,162,164,2
"Albany, Gentry County, MO",-0.7,167,169,2
"Albany, Gentry County, MO",-0.7,170,171,1
"Albany, Gentry County, MO",-0.7,172,173,1
"Albany, Gentry County, MO",-0.7,178,179,1
"Albany, Gentry County, MO",-0.7,182,184,2
"Albany, Gentry County, MO",-0.7,189,190,1
"Albany, Gentry County, MO",-0.7,212,213,1
"Albany, Gentry County, MO",-0.7,214,216,2
"Albany, Gentry County, MO",-0.7,219,223,4
"Albany, Gentry County, MO",-0.7,241,242,1
"Albany, Gentry County, MO",-0.7,245,246,1
"Albany, Gentry County, MO",-0.7,249,250,1
"Albany, Gentry County, MO",-0.7,253,254,1
"Albany, Gentry County, MO",-0.7,255,256,1
"Albany, Gentry County, MO",-0.7,260,261,1
"Albany, Gentry County, MO",-0.7,263,264,1
"Albany, Gentry County, MO",-0.7,265,266,1
"Albany, Gentry County, MO",-0.7,272,274,2
"Albany, Gentry County, MO",-0.7,279,280,1
"Albany, Gentry County, MO",-0.7,284,285,1
"Albany, Gentry County, MO",-0.7,289,290,1
"Auxvasse, Audrain County, MO",-0.7,0,1,1
"Auxvasse, Audrain County, MO",-0.7,3,4,1
"Auxvasse, Audrain County, MO",-0.7,11,12,1
"Auxvasse, Audrain County, MO",-0.7,14,15,1
"Auxvasse, Audrain County, MO",-0.7,25,27,2
"Auxvasse, Audrain County, MO",-0.7,32,33,1
"Auxvasse, Audrain County, MO",-0.7,34,35,1
"Auxvasse, Audrain County, MO",-0.7,36,37,1
"Auxvasse, Audrain County, MO",-0.7,42,43,1
"Auxvasse, Audrain County, MO",-0.7,45,46,1
"Auxvasse, Audrain County, MO",-0.7,53,54,1
"Auxvasse, Audrain County, MO",-0.7,62,65,3
"Auxvasse, Audrain County, MO",-0.7,66,67,1
"Auxvasse, Audrain County, MO",-0.7,71,72,1
"Auxvasse, Audrain County, MO",-0.7,73,74,1
"Auxvasse, Audrain County, MO",-0.7,76,77,1
"Auxvasse, Audrain County, MO",-0.7,90,92,2
"Auxvasse, Audrain County, MO",-0.7,106,107,1
"Auxvasse, Audrain County, MO",-0.7,108,109,1
"Auxvasse, Audrain County, MO",-0.7,129,130,1
"Auxvasse, Audrain County, MO",-0.7,132,133,1
"Auxvasse, Audrain County, MO",-0.7,138,142,4
"Auxvasse, Audrain County, MO",-0.7,144,145,1
"Auxvasse, Audrain County, MO",-0.7,148,151,3
"Auxvasse, Audrain County, MO",-0.7,161,164,3
"Auxvasse, Audrain County, MO",-0.7,168,169,1
"Auxvasse, Audrain County, MO",-0.7,170,171,1
"Auxvasse, Audrain County, MO",-0.7,174,175,1
"Auxvasse, Audrain County, MO",-0.7,178,179,1
"Auxvasse, Audrain County, MO",-0.7,182,183,1
"Auxvasse, Audrain County, MO",-0.7,187,190,3
"Auxvasse, Audrain County, MO",-0.7,192,195,3
"Auxvasse, Audrain County, MO",-0.7,197,198,1
"Auxvasse, Audrain County, MO",-0.7,201,202,1
"Auxvasse, Audrain County, MO",-0.7,205,206,1
"Auxvasse, Audrain County, MO",-0.7,212,213,1
"Auxvasse, Audrain County, MO",-0.7,214,216,2
"Auxvasse, Audrain County, MO",-0.7,219,221,2
"Auxvasse, Audrain County, MO",-0.7,222,223,1
"Auxvasse, Audrain County, MO",-0.7,249,250,1
"Auxvasse, Audrain County, MO",-0.7,251,252,1
"Auxvasse, Audrain County, MO",-0.7,253,254,1
"Auxvasse, Audrain County, MO",-0.7,262,263,1
"Auxvasse, Audrain County, MO",-0.7,269,270,1
"Auxvasse, Audrain County, MO",-0.7,271,272,1
"Auxvasse, Audrain County, MO",-0.7,279,282,3
"Auxvasse, Audrain County, MO",-0.7,284,285,1
"Auxvasse, Audrain County, MO",-0.7,286,287,1
"Auxvasse, Audrain County, MO",-0.7,289,290,1
"Brunswick, Carroll County, MO",-0.7,2,4,2
"Brunswick, Carroll County, MO",-0.7,11,12,1
"Brunswick, Carroll County, MO",-0.7,22,23,1
"Brunswick, Carroll County, MO",-0.7,26,27,1
"Brunswick, Carroll County, MO",-0.7,32,33,1
"Brunswick, Carroll County, MO",-0.7,34,36,2
"Brunswick, Carroll County, MO",-0.7,38,39,1
"Brunswick, Carroll County, MO",-0.7,42,43,1
"Brunswick, Carroll County, MO",-0.7,45,46,1
"Brunswick, Carroll County, MO",-0.7,49,50,1
"Brunswick, Carroll County, MO",-0.7,62,64,2
"Brunswick, Carroll County, MO",-0.7,66,67,1
"Brunswick, Carroll County, MO",-0.7,73,74,1
"Brunswick, Carroll County, MO",-0.7,77,78,1
"Brunswick, Carroll County, MO",-0.7,84,85,1
"Brunswick, Carroll County, MO",-0.7,90,91,1
"Brunswick, Carroll County, MO",-0.7,94,95,1
"Brunswick, Carroll County, MO",-0.7,96,97,1
"Brunswick, Carroll County, MO",-0.7,103,104,1
"Brunswick, Carroll County, MO",-0.7,108,109,1
"Brunswick, Carroll County, MO",-0.7,116,117,1
"Brunswick, Carroll County, MO",-0.7,129,130,1
"Brunswick, Carroll County, MO",-0.7,132,133,1
"Brunswick, Carroll County, MO",-0.7,140,142,2
"Brunswick, Carroll County, MO",-0.7,144,145,1
"Brunswick, Carroll County, MO",-0.7,149,151,2
"Brunswick, Carroll County, MO",-0.7,161,164,3
"Brunswick, Carroll County, MO",-0.7,168,171,3
"Brunswick, Carroll County, MO",-0.7,172,173,1
"Brunswick, Carroll County, MO",-0.7,182,183,1
"Brunswick, Carroll County, MO",-0.7,187,189,2
"Brunswick, Carroll County, MO",-0.7,193,194,1
"Brunswick, Carroll County, MO",-0.7,197,198,1
"Brunswick, Carroll County, MO",-0.7,202,203,1
"Brunswick, Carroll County, MO",-0.7,205,206,1
"Brunswick, Carroll County, MO",-0.7,211,213,2
"Brunswick, Carroll County, MO",-0.7,214,216,2
