location,SPI,frequency
"Albany, Gentry County, MO",-1.3,2.5
"Auxvasse, Audrain County, MO",-1.3,2.4166666666666665
"Brunswick, Carroll County, MO",-1.3,2.6666666666666665
"Cardwell, Dunklin County, MO",-1.3,1.9230769230769231
"Charleston, Mississippi County, MO",-1.3,2.4545454545454546
"Clarkton, Dunklin County, MO",-1.3,2.727272727272727
"Columbia-Sanborn Field, Boone County, MO",-1.3,2.8333333333333335
"Columbia-South Farms, Boone County, MO",-1.3,2.4615384615384617
"Cook Station, Crawford County, MO",-1.3,2.5384615384615383
"Corning, Atchison County, MO",-1.3,2.6666666666666665
"Delta, Cape Girardeau County, MO",-1.3,3.0
"Glennonville, Dunklin County, MO",-1.3,1.8461538461538463
"Hayward, Pemiscot County, MO",-1.3,1.7857142857142858
"Lamar, Barton County, MO",-1.3,2.1538461538461537
"Linneus, Linn County, MO",-1.3,2.8333333333333335
"Monroe City, Monroe County, MO",-1.3,2.357142857142857
"Novelty, Knox County, MO",-1.3,2.3846153846153846
"Portageville, Pemiscot County, MO",-1.3,2.888888888888889
"St. Joseph, Buchanan County, MO",-1.3,3.0
