location,SPI,frequency
"Albany, Gentry County, MO",-1.2,2.923076923076923
"Auxvasse, Audrain County, MO",-1.2,2.6923076923076925
"Brunswick, Carroll County, MO",-1.2,3.0
"Cardwell, Dunklin County, MO",-1.2,2.142857142857143
"Charleston, Mississippi County, MO",-1.2,2.8333333333333335
"Clarkton, Dunklin County, MO",-1.2,2.8333333333333335
"Columbia-Sanborn Field, Boone County, MO",-1.2,2.8461538461538463
"Columbia-South Farms, Boone County, MO",-1.2,2.4285714285714284
"Cook Station, Crawford County, MO",-1.2,2.9285714285714284
"Corning, Atchison County, MO",-1.2,2.769230769230769
"Delta, Cape Girardeau County, MO",-1.2,3.0833333333333335
"Glennonville, Dunklin County, MO",-1.2,2.2857142857142856
"Hayward, Pemiscot County, MO",-1.2,2.2666666666666666
"Lamar, Barton County, MO",-1.2,2.357142857142857
"Linneus, Linn County, MO",-1.2,3.0
"Monroe City, Monroe County, MO",-1.2,2.7333333333333334
"Novelty, Knox County, MO",-1.2,2.357142857142857
"Portageville, Pemiscot County, MO",-1.2,3.6
"St. Joseph, Buchanan County, MO",-1.2,2.923076923076923
