location,SPI,frequency
"Albany, Gentry County, MO",-1.0,3.6
"Auxvasse, Audrain County, MO",-1.0,3.4
"Brunswick, Carroll County, MO",-1.0,3.7333333333333334
"Cardwell, Dunklin County, MO",-1.0,2.75
"Charleston, Mississippi County, MO",-1.0,3.5
"Clarkton, Dunklin County, MO",-1.0,3.5
"Columbia-Sanborn Field, Boone County, MO",-1.0,3.3333333333333335
"Columbia-South Farms, Boone County, MO",-1.0,3.0625
"Cook Station, Crawford County, MO",-1.0,3.3125
"Corning, Atchison County, MO",-1.0,3.2666666666666666
"Delta, Cape Girardeau County, MO",-1.0,3.2857142857142856
"Glennonville, Dunklin County, MO",-1.0,2.6875
"Hayward, Pemiscot County, MO",-1.0,2.823529411764706
"Lamar, Barton County, MO",-1.0,2.9375
"Linneus, Linn County, MO",-1.0,3.066666666666667
"Monroe City, Monroe County, MO",-1.0,2.8823529411764706
"Novelty, Knox County, MO",-1.0,2.75
"Portageville, Pemiscot County, MO",-1.0,4.0
"St. Joseph, Buchanan County, MO",-1.0,3.6666666666666665
