location,duration
"Albany, Gentry County, MO",5.888888888888889
"Auxvasse, Audrain County, MO",6.666666666666667
"Brunswick, Carroll County, MO",5.888888888888889
"Cardwell, Dunklin County, MO",5.111111111111111
"Charleston, Mississippi County, MO",5.4
"Clarkton, Dunklin County, MO",4.166666666666667
"Columbia-Sanborn Field, Boone County, MO",4.625
"Columbia-South Farms, Boone County, MO",7.625
"Cook Station, Crawford County, MO",4.5
"Corning, Atchison County, MO",4.076923076923077
"Delta, Cape Girardeau County, MO",4.461538461538462
"Glennonville, Dunklin County, MO",3.466666666666667
"Hayward, Pemiscot County, MO",4.777777777777778
"Lamar, Barton County, MO",6.222222222222222
"Linneus, Linn County, MO",3.2857142857142856
"Monroe City, Monroe County, MO",5.111111111111111
"Novelty, Knox County, MO",3.0
"Portageville, Pemiscot County, MO",4.181818181818182
"St. Joseph, Buchanan County, MO",4.076923076923077
