location,duration
"Brunswick, Carroll County, MO",1.0
"Cardwell, Dunklin County, MO",2.0
"Charleston, Mississippi County, MO",1.0
"Columbia-Sanborn Field, Boone County, MO",2.0
"Columbia-South Farms, Boone County, MO",1.0
"Cook Station, Crawford County, MO",1.6666666666666667
"Corning, Atchison County, MO",1.0
"Hayward, Pemiscot County, MO",2.5
"Linneus, Linn County, MO",1.0
"Monroe City, Monroe County, MO",2.0
"Novelty, Knox County, MO",2.0
"Portageville, Pemiscot County, MO",1.0
"St. Joseph, Buchanan County, MO",2.3333333333333335
