location,duration
"Albany, Gentry County, MO",7.0
"Auxvasse, Audrain County, MO",6.625
"Brunswick, Carroll County, MO",6.0
"Cardwell, Dunklin County, MO",5.1
"Charleston, Mississippi County, MO",5.166666666666667
"Clarkton, Dunklin County, MO",4.916666666666667
"Columbia-Sanborn Field, Boone County, MO",5.5
"Columbia-South Farms, Boone County, MO",7.0
"Cook Station, Crawford County, MO",3.9375
"Corning, Atchison County, MO",4.133333333333334
"Delta, Cape Girardeau County, MO",4.857142857142857
"Glennonville, Dunklin County, MO",4.357142857142857
"Hayward, Pemiscot County, MO",3.6923076923076925
"Lamar, Barton County, MO",6.5
"Linneus, Linn County, MO",4.0
"Monroe City, Monroe County, MO",5.4
"Novelty, Knox County, MO",3.6
"Portageville, Pemiscot County, MO",4.454545454545454
"St. Joseph, Buchanan County, MO",4.916666666666667
