location,duration
"Albany, Gentry County, MO",4.5
"Auxvasse, Audrain County, MO",4.666666666666667
"Brunswick, Carroll County, MO",4.4
"Cardwell, Dunklin County, MO",4.333333333333333
"Charleston, Mississippi County, MO",4.888888888888889
"Clarkton, Dunklin County, MO",3.6363636363636362
"Columbia-Sanborn Field, Boone County, MO",3.4285714285714284
"Columbia-South Farms, Boone County, MO",4.454545454545454
"Cook Station, Crawford County, MO",4.0
"Corning, Atchison County, MO",3.3333333333333335
"Delta, Cape Girardeau County, MO",3.727272727272727
"Glennonville, Dunklin County, MO",4.444444444444445
"Hayward, Pemiscot County, MO",3.6666666666666665
"Lamar, Barton County, MO",5.714285714285714
"Linneus, Linn County, MO",3.1
"Monroe City, Monroe County, MO",4.6
"Novelty, Knox County, MO",1.75
"Portageville, Pemiscot County, MO",4.333333333333333
"St. Joseph, Buchanan County, MO",4.3
