location,SPI,frequency
"Albany, Gentry County, MO",-1.3,3.7
"Auxvasse, Audrain County, MO",-1.3,3.6666666666666665
"Brunswick, Carroll County, MO",-1.3,3.3333333333333335
"Cardwell, Dunklin County, MO",-1.3,3.272727272727273
"Charleston, Mississippi County, MO",-1.3,3.0
"Clarkton, Dunklin County, MO",-1.3,3.090909090909091
"Columbia-Sanborn Field, Boone County, MO",-1.3,3.272727272727273
"Columbia-South Farms, Boone County, MO",-1.3,3.3636363636363638
"Cook Station, Crawford County, MO",-1.3,2.533333333333333
"Corning, Atchison County, MO",-1.3,3.5555555555555554
"Delta, Cape Girardeau County, MO",-1.3,3.3
"Glennonville, Dunklin County, MO",-1.3,3.4
"Hayward, Pemiscot County, MO",-1.3,2.769230769230769
"Lamar, Barton County, MO",-1.3,2.6666666666666665
"Linneus, Linn County, MO",-1.3,2.5454545454545454
"Monroe City, Monroe County, MO",-1.3,3.5
"Novelty, Knox County, MO",-1.3,2.1666666666666665
"Portageville, Pemiscot County, MO",-1.3,3.3333333333333335
"St. Joseph, Buchanan County, MO",-1.3,2.2
