location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.2,2,10,8
"Albany, Gentry County, MO",-0.2,11,12,1
"Albany, Gentry County, MO",-0.2,16,17,1
"Albany, Gentry County, MO",-0.2,21,27,6
"Albany, Gentry County, MO",-0.2,29,48,19
"Albany, Gentry County, MO",-0.2,58,60,2
"Albany, Gentry County, MO",-0.2,64,67,3
"Albany, Gentry County, MO",-0.2,68,71,3
"Albany, Gentry County, MO",-0.2,73,75,2
"Albany, Gentry County, MO",-0.2,76,79,3
"Albany, Gentry County, MO",-0.2,87,88,1
"Albany, Gentry County, MO",-0.2,91,92,1
"Albany, Gentry County, MO",-0.2,94,95,1
"Albany, Gentry County, MO",-0.2,96,97,1
"Albany, Gentry County, MO",-0.2,108,110,2
"Albany, Gentry County, MO",-0.2,116,117,1
"Albany, Gentry County, MO",-0.2,121,122,1
"Albany, Gentry County, MO",-0.2,131,136,5
"Albany, Gentry County, MO",-0.2,137,143,6
"Albany, Gentry County, MO",-0.2,148,156,8
"Albany, Gentry County, MO",-0.2,158,159,1
"Albany, Gentry County, MO",-0.2,162,166,4
"Albany, Gentry County, MO",-0.2,168,173,5
"Albany, Gentry County, MO",-0.2,180,184,4
"Albany, Gentry County, MO",-0.2,194,195,1
"Albany, Gentry County, MO",-0.2,203,204,1
"Albany, Gentry County, MO",-0.2,212,213,1
"Albany, Gentry County, MO",-0.2,216,224,8
"Albany, Gentry County, MO",-0.2,239,240,1
"Albany, Gentry County, MO",-0.2,243,244,1
"Albany, Gentry County, MO",-0.2,245,246,1
"Albany, Gentry County, MO",-0.2,249,252,3
"Albany, Gentry County, MO",-0.2,253,254,1
"Albany, Gentry County, MO",-0.2,255,258,3
"Albany, Gentry County, MO",-0.2,260,262,2
"Albany, Gentry County, MO",-0.2,265,266,1
"Albany, Gentry County, MO",-0.2,271,275,4
"Albany, Gentry County, MO",-0.2,279,283,4
"Albany, Gentry County, MO",-0.2,286,287,1
"Albany, Gentry County, MO",-0.2,290,292,2
"Auxvasse, Audrain County, MO",-0.2,2,6,4
"Auxvasse, Audrain County, MO",-0.2,11,12,1
"Auxvasse, Audrain County, MO",-0.2,25,28,3
"Auxvasse, Audrain County, MO",-0.2,31,39,8
"Auxvasse, Audrain County, MO",-0.2,43,45,2
"Auxvasse, Audrain County, MO",-0.2,53,55,2
"Auxvasse, Audrain County, MO",-0.2,63,68,5
"Auxvasse, Audrain County, MO",-0.2,70,74,4
"Auxvasse, Audrain County, MO",-0.2,75,78,3
"Auxvasse, Audrain County, MO",-0.2,80,84,4
"Auxvasse, Audrain County, MO",-0.2,87,89,2
"Auxvasse, Audrain County, MO",-0.2,90,95,5
"Auxvasse, Audrain County, MO",-0.2,107,109,2
"Auxvasse, Audrain County, MO",-0.2,131,136,5
"Auxvasse, Audrain County, MO",-0.2,138,143,5
"Auxvasse, Audrain County, MO",-0.2,146,147,1
"Auxvasse, Audrain County, MO",-0.2,148,156,8
"Auxvasse, Audrain County, MO",-0.2,163,172,9
"Auxvasse, Audrain County, MO",-0.2,174,176,2
"Auxvasse, Audrain County, MO",-0.2,180,184,4
