location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.4,2,10,8
"Albany, Gentry County, MO",-0.4,11,12,1
"Albany, Gentry County, MO",-0.4,16,17,1
"Albany, Gentry County, MO",-0.4,21,27,6
"Albany, Gentry County, MO",-0.4,29,39,10
"Albany, Gentry County, MO",-0.4,40,41,1
"Albany, Gentry County, MO",-0.4,42,48,6
"Albany, Gentry County, MO",-0.4,58,60,2
"Albany, Gentry County, MO",-0.4,64,65,1
"Albany, Gentry County, MO",-0.4,68,71,3
"Albany, Gentry County, MO",-0.4,74,75,1
"Albany, Gentry County, MO",-0.4,76,79,3
"Albany, Gentry County, MO",-0.4,91,92,1
"Albany, Gentry County, MO",-0.4,96,97,1
"Albany, Gentry County, MO",-0.4,108,110,2
"Albany, Gentry County, MO",-0.4,121,122,1
"Albany, Gentry County, MO",-0.4,131,135,4
"Albany, Gentry County, MO",-0.4,138,143,5
"Albany, Gentry County, MO",-0.4,149,155,6
"Albany, Gentry County, MO",-0.4,163,166,3
"Albany, Gentry County, MO",-0.4,168,173,5
"Albany, Gentry County, MO",-0.4,180,181,1
"Albany, Gentry County, MO",-0.4,182,184,2
"Albany, Gentry County, MO",-0.4,203,204,1
"Albany, Gentry County, MO",-0.4,216,223,7
"Albany, Gentry County, MO",-0.4,239,240,1
"Albany, Gentry County, MO",-0.4,243,244,1
"Albany, Gentry County, MO",-0.4,245,246,1
"Albany, Gentry County, MO",-0.4,249,252,3
"Albany, Gentry County, MO",-0.4,260,261,1
"Albany, Gentry County, MO",-0.4,265,266,1
"Albany, Gentry County, MO",-0.4,272,275,3
"Albany, Gentry County, MO",-0.4,280,282,2
"Albany, Gentry County, MO",-0.4,286,287,1
"Albany, Gentry County, MO",-0.4,290,292,2
"Auxvasse, Audrain County, MO",-0.4,2,5,3
"Auxvasse, Audrain County, MO",-0.4,11,12,1
"Auxvasse, Audrain County, MO",-0.4,25,28,3
"Auxvasse, Audrain County, MO",-0.4,31,33,2
"Auxvasse, Audrain County, MO",-0.4,34,35,1
"Auxvasse, Audrain County, MO",-0.4,36,39,3
"Auxvasse, Audrain County, MO",-0.4,43,44,1
"Auxvasse, Audrain County, MO",-0.4,53,54,1
"Auxvasse, Audrain County, MO",-0.4,63,68,5
"Auxvasse, Audrain County, MO",-0.4,70,74,4
"Auxvasse, Audrain County, MO",-0.4,75,76,1
"Auxvasse, Audrain County, MO",-0.4,80,83,3
"Auxvasse, Audrain County, MO",-0.4,88,89,1
"Auxvasse, Audrain County, MO",-0.4,90,95,5
"Auxvasse, Audrain County, MO",-0.4,107,109,2
"Auxvasse, Audrain County, MO",-0.4,131,135,4
"Auxvasse, Audrain County, MO",-0.4,138,143,5
"Auxvasse, Audrain County, MO",-0.4,148,156,8
"Auxvasse, Audrain County, MO",-0.4,163,167,4
"Auxvasse, Audrain County, MO",-0.4,168,171,3
"Auxvasse, Audrain County, MO",-0.4,174,176,2
"Auxvasse, Audrain County, MO",-0.4,180,184,4
"Auxvasse, Audrain County, MO",-0.4,189,190,1
"Auxvasse, Audrain County, MO",-0.4,194,198,4
"Auxvasse, Audrain County, MO",-0.4,203,207,4
"Auxvasse, Audrain County, MO",-0.4,211,217,6
"Auxvasse, Audrain County, MO",-0.4,220,225,5
"Auxvasse, Audrain County, MO",-0.4,251,252,1
"Auxvasse, Audrain County, MO",-0.4,253,254,1
"Auxvasse, Audrain County, MO",-0.4,264,266,2
"Auxvasse, Audrain County, MO",-0.4,271,272,1
"Auxvasse, Audrain County, MO",-0.4,273,274,1
"Auxvasse, Audrain County, MO",-0.4,276,277,1
"Auxvasse, Audrain County, MO",-0.4,279,284,5
"Auxvasse, Audrain County, MO",-0.4,286,287,1
"Auxvasse, Audrain County, MO",-0.4,290,291,1
"Brunswick, Carroll County, MO",-0.4,3,5,2
"Brunswick, Carroll County, MO",-0.4,9,10,1
"Brunswick, Carroll County, MO",-0.4,11,12,1
"Brunswick, Carroll County, MO",-0.4,23,25,2
"Brunswick, Carroll County, MO",-0.4,26,28,2
"Brunswick, Carroll County, MO",-0.4,34,41,7
"Brunswick, Carroll County, MO",-0.4,42,44,2
"Brunswick, Carroll County, MO",-0.4,63,65,2
"Brunswick, Carroll County, MO",-0.4,72,76,4
"Brunswick, Carroll County, MO",-0.4,77,78,1
"Brunswick, Carroll County, MO",-0.4,85,88,3
"Brunswick, Carroll County, MO",-0.4,92,93,1
"Brunswick, Carroll County, MO",-0.4,94,95,1
"Brunswick, Carroll County, MO",-0.4,96,97,1
"Brunswick, Carroll County, MO",-0.4,109,110,1
"Brunswick, Carroll County, MO",-0.4,122,123,1
"Brunswick, Carroll County, MO",-0.4,131,135,4
"Brunswick, Carroll County, MO",-0.4,141,142,1
"Brunswick, Carroll County, MO",-0.4,149,153,4
"Brunswick, Carroll County, MO",-0.4,155,156,1
"Brunswick, Carroll County, MO",-0.4,163,166,3
"Brunswick, Carroll County, MO",-0.4,168,173,5
"Brunswick, Carroll County, MO",-0.4,174,175,1
"Brunswick, Carroll County, MO",-0.4,181,184,3
"Brunswick, Carroll County, MO",-0.4,189,190,1
"Brunswick, Carroll County, MO",-0.4,194,196,2
"Brunswick, Carroll County, MO",-0.4,203,206,3
"Brunswick, Carroll County, MO",-0.4,212,217,5
"Brunswick, Carroll County, MO",-0.4,219,223,4
"Brunswick, Carroll County, MO",-0.4,249,250,1
"Brunswick, Carroll County, MO",-0.4,251,252,1
"Brunswick, Carroll County, MO",-0.4,253,254,1
"Brunswick, Carroll County, MO",-0.4,260,263,3
"Brunswick, Carroll County, MO",-0.4,264,266,2
"Brunswick, Carroll County, MO",-0.4,267,275,8
"Brunswick, Carroll County, MO",-0.4,279,284,5
"Brunswick, Carroll County, MO",-0.4,286,287,1
"Cardwell, Dunklin County, MO",-0.4,2,4,2
"Cardwell, Dunklin County, MO",-0.4,7,10,3
"Cardwell, Dunklin County, MO",-0.4,11,14,3
"Cardwell, Dunklin County, MO",-0.4,15,21,6
"Cardwell, Dunklin County, MO",-0.4,27,28,1
"Cardwell, Dunklin County, MO",-0.4,29,30,1
"Cardwell, Dunklin County, MO",-0.4,36,37,1
"Cardwell, Dunklin County, MO",-0.4,38,39,1
"Cardwell, Dunklin County, MO",-0.4,49,51,2
"Cardwell, Dunklin County, MO",-0.4,56,57,1
"Cardwell, Dunklin County, MO",-0.4,64,67,3
"Cardwell, Dunklin County, MO",-0.4,69,74,5
"Cardwell, Dunklin County, MO",-0.4,75,78,3
"Cardwell, Dunklin County, MO",-0.4,86,93,7
"Cardwell, Dunklin County, MO",-0.4,101,105,4
"Cardwell, Dunklin County, MO",-0.4,106,107,1
"Cardwell, Dunklin County, MO",-0.4,108,109,1
"Cardwell, Dunklin County, MO",-0.4,110,111,1
"Cardwell, Dunklin County, MO",-0.4,122,126,4
"Cardwell, Dunklin County, MO",-0.4,127,134,7
"Cardwell, Dunklin County, MO",-0.4,139,142,3
"Cardwell, Dunklin County, MO",-0.4,146,152,6
"Cardwell, Dunklin County, MO",-0.4,155,156,1
"Cardwell, Dunklin County, MO",-0.4,159,160,1
"Cardwell, Dunklin County, MO",-0.4,166,167,1
"Cardwell, Dunklin County, MO",-0.4,169,171,2
"Cardwell, Dunklin County, MO",-0.4,179,183,4
"Cardwell, Dunklin County, MO",-0.4,202,204,2
"Cardwell, Dunklin County, MO",-0.4,205,207,2
"Cardwell, Dunklin County, MO",-0.4,212,217,5
"Cardwell, Dunklin County, MO",-0.4,222,223,1
"Cardwell, Dunklin County, MO",-0.4,245,247,2
"Cardwell, Dunklin County, MO",-0.4,252,253,1
"Cardwell, Dunklin County, MO",-0.4,262,264,2
"Cardwell, Dunklin County, MO",-0.4,270,275,5
"Cardwell, Dunklin County, MO",-0.4,281,283,2
"Cardwell, Dunklin County, MO",-0.4,287,288,1
"Charleston, Mississippi County, MO",-0.4,7,8,1
"Charleston, Mississippi County, MO",-0.4,9,10,1
"Charleston, Mississippi County, MO",-0.4,11,18,7
"Charleston, Mississippi County, MO",-0.4,31,32,1
"Charleston, Mississippi County, MO",-0.4,36,37,1
"Charleston, Mississippi County, MO",-0.4,38,39,1
"Charleston, Mississippi County, MO",-0.4,40,41,1
"Charleston, Mississippi County, MO",-0.4,47,48,1
"Charleston, Mississippi County, MO",-0.4,49,58,9
"Charleston, Mississippi County, MO",-0.4,63,67,4
"Charleston, Mississippi County, MO",-0.4,69,74,5
"Charleston, Mississippi County, MO",-0.4,87,89,2
"Charleston, Mississippi County, MO",-0.4,92,93,1
"Charleston, Mississippi County, MO",-0.4,103,109,6
"Charleston, Mississippi County, MO",-0.4,110,111,1
"Charleston, Mississippi County, MO",-0.4,120,124,4
"Charleston, Mississippi County, MO",-0.4,125,128,3
"Charleston, Mississippi County, MO",-0.4,129,130,1
"Charleston, Mississippi County, MO",-0.4,131,134,3
"Charleston, Mississippi County, MO",-0.4,139,142,3
"Charleston, Mississippi County, MO",-0.4,146,153,7
"Charleston, Mississippi County, MO",-0.4,160,161,1
"Charleston, Mississippi County, MO",-0.4,170,171,1
"Charleston, Mississippi County, MO",-0.4,176,177,1
"Charleston, Mississippi County, MO",-0.4,179,182,3
"Charleston, Mississippi County, MO",-0.4,189,190,1
"Charleston, Mississippi County, MO",-0.4,197,198,1
"Charleston, Mississippi County, MO",-0.4,202,204,2
"Charleston, Mississippi County, MO",-0.4,205,207,2
"Charleston, Mississippi County, MO",-0.4,210,211,1
"Charleston, Mississippi County, MO",-0.4,212,217,5
"Charleston, Mississippi County, MO",-0.4,252,254,2
"Charleston, Mississippi County, MO",-0.4,271,276,5
"Charleston, Mississippi County, MO",-0.4,281,283,2
"Charleston, Mississippi County, MO",-0.4,286,292,6
"Clarkton, Dunklin County, MO",-0.4,7,10,3
"Clarkton, Dunklin County, MO",-0.4,11,13,2
"Clarkton, Dunklin County, MO",-0.4,16,21,5
"Clarkton, Dunklin County, MO",-0.4,36,37,1
"Clarkton, Dunklin County, MO",-0.4,38,39,1
"Clarkton, Dunklin County, MO",-0.4,40,41,1
"Clarkton, Dunklin County, MO",-0.4,47,53,6
"Clarkton, Dunklin County, MO",-0.4,56,58,2
"Clarkton, Dunklin County, MO",-0.4,63,67,4
"Clarkton, Dunklin County, MO",-0.4,69,74,5
"Clarkton, Dunklin County, MO",-0.4,75,76,1
"Clarkton, Dunklin County, MO",-0.4,77,78,1
"Clarkton, Dunklin County, MO",-0.4,87,95,8
"Clarkton, Dunklin County, MO",-0.4,96,97,1
"Clarkton, Dunklin County, MO",-0.4,102,105,3
"Clarkton, Dunklin County, MO",-0.4,106,112,6
"Clarkton, Dunklin County, MO",-0.4,122,124,2
"Clarkton, Dunklin County, MO",-0.4,126,135,9
"Clarkton, Dunklin County, MO",-0.4,139,142,3
"Clarkton, Dunklin County, MO",-0.4,147,152,5
"Clarkton, Dunklin County, MO",-0.4,154,156,2
"Clarkton, Dunklin County, MO",-0.4,166,167,1
"Clarkton, Dunklin County, MO",-0.4,170,171,1
"Clarkton, Dunklin County, MO",-0.4,176,177,1
"Clarkton, Dunklin County, MO",-0.4,178,182,4
"Clarkton, Dunklin County, MO",-0.4,187,190,3
"Clarkton, Dunklin County, MO",-0.4,202,203,1
"Clarkton, Dunklin County, MO",-0.4,205,207,2
"Clarkton, Dunklin County, MO",-0.4,213,217,4
"Clarkton, Dunklin County, MO",-0.4,220,221,1
"Clarkton, Dunklin County, MO",-0.4,222,223,1
"Clarkton, Dunklin County, MO",-0.4,252,254,2
"Clarkton, Dunklin County, MO",-0.4,273,275,2
"Clarkton, Dunklin County, MO",-0.4,281,283,2
"Clarkton, Dunklin County, MO",-0.4,286,288,2
"Clarkton, Dunklin County, MO",-0.4,291,292,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,3,5,2
"Columbia-Sanborn Field, Boone County, MO",-0.4,11,12,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,26,28,2
"Columbia-Sanborn Field, Boone County, MO",-0.4,34,35,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,36,39,3
"Columbia-Sanborn Field, Boone County, MO",-0.4,53,54,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,63,67,4
"Columbia-Sanborn Field, Boone County, MO",-0.4,71,79,8
"Columbia-Sanborn Field, Boone County, MO",-0.4,80,83,3
"Columbia-Sanborn Field, Boone County, MO",-0.4,88,95,7
"Columbia-Sanborn Field, Boone County, MO",-0.4,107,109,2
"Columbia-Sanborn Field, Boone County, MO",-0.4,131,133,2
"Columbia-Sanborn Field, Boone County, MO",-0.4,139,143,4
"Columbia-Sanborn Field, Boone County, MO",-0.4,149,156,7
"Columbia-Sanborn Field, Boone County, MO",-0.4,163,171,8
"Columbia-Sanborn Field, Boone County, MO",-0.4,172,173,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,174,175,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,180,184,4
"Columbia-Sanborn Field, Boone County, MO",-0.4,189,190,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,194,198,4
"Columbia-Sanborn Field, Boone County, MO",-0.4,203,207,4
"Columbia-Sanborn Field, Boone County, MO",-0.4,211,217,6
"Columbia-Sanborn Field, Boone County, MO",-0.4,219,225,6
"Columbia-Sanborn Field, Boone County, MO",-0.4,251,252,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,253,254,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,260,261,1
"Columbia-Sanborn Field, Boone County, MO",-0.4,264,266,2
"Columbia-Sanborn Field, Boone County, MO",-0.4,269,275,6
"Columbia-Sanborn Field, Boone County, MO",-0.4,279,283,4
"Columbia-Sanborn Field, Boone County, MO",-0.4,284,288,4
"Columbia-South Farms, Boone County, MO",-0.4,3,5,2
"Columbia-South Farms, Boone County, MO",-0.4,11,12,1
"Columbia-South Farms, Boone County, MO",-0.4,26,28,2
"Columbia-South Farms, Boone County, MO",-0.4,36,39,3
"Columbia-South Farms, Boone County, MO",-0.4,53,54,1
"Columbia-South Farms, Boone County, MO",-0.4,63,67,4
"Columbia-South Farms, Boone County, MO",-0.4,71,74,3
"Columbia-South Farms, Boone County, MO",-0.4,75,79,4
"Columbia-South Farms, Boone County, MO",-0.4,80,83,3
"Columbia-South Farms, Boone County, MO",-0.4,90,95,5
"Columbia-South Farms, Boone County, MO",-0.4,107,109,2
"Columbia-South Farms, Boone County, MO",-0.4,131,133,2
"Columbia-South Farms, Boone County, MO",-0.4,138,143,5
"Columbia-South Farms, Boone County, MO",-0.4,149,156,7
"Columbia-South Farms, Boone County, MO",-0.4,163,173,10
"Columbia-South Farms, Boone County, MO",-0.4,180,184,4
"Columbia-South Farms, Boone County, MO",-0.4,189,190,1
"Columbia-South Farms, Boone County, MO",-0.4,194,198,4
"Columbia-South Farms, Boone County, MO",-0.4,203,204,1
"Columbia-South Farms, Boone County, MO",-0.4,205,207,2
"Columbia-South Farms, Boone County, MO",-0.4,214,217,3
"Columbia-South Farms, Boone County, MO",-0.4,219,225,6
"Columbia-South Farms, Boone County, MO",-0.4,251,252,1
"Columbia-South Farms, Boone County, MO",-0.4,253,254,1
"Columbia-South Farms, Boone County, MO",-0.4,264,266,2
"Columbia-South Farms, Boone County, MO",-0.4,270,277,7
"Columbia-South Farms, Boone County, MO",-0.4,279,283,4
"Columbia-South Farms, Boone County, MO",-0.4,285,288,3
"Columbia-South Farms, Boone County, MO",-0.4,290,292,2
"Cook Station, Crawford County, MO",-0.4,2,6,4
"Cook Station, Crawford County, MO",-0.4,9,11,2
"Cook Station, Crawford County, MO",-0.4,12,13,1
"Cook Station, Crawford County, MO",-0.4,14,17,3
"Cook Station, Crawford County, MO",-0.4,34,40,6
"Cook Station, Crawford County, MO",-0.4,43,45,2
"Cook Station, Crawford County, MO",-0.4,49,50,1
"Cook Station, Crawford County, MO",-0.4,55,58,3
"Cook Station, Crawford County, MO",-0.4,63,67,4
"Cook Station, Crawford County, MO",-0.4,71,72,1
"Cook Station, Crawford County, MO",-0.4,73,75,2
"Cook Station, Crawford County, MO",-0.4,78,81,3
"Cook Station, Crawford County, MO",-0.4,87,89,2
"Cook Station, Crawford County, MO",-0.4,91,96,5
"Cook Station, Crawford County, MO",-0.4,107,109,2
"Cook Station, Crawford County, MO",-0.4,110,111,1
"Cook Station, Crawford County, MO",-0.4,121,122,1
"Cook Station, Crawford County, MO",-0.4,131,132,1
"Cook Station, Crawford County, MO",-0.4,133,134,1
"Cook Station, Crawford County, MO",-0.4,141,142,1
"Cook Station, Crawford County, MO",-0.4,146,152,6
"Cook Station, Crawford County, MO",-0.4,167,179,12
"Cook Station, Crawford County, MO",-0.4,180,184,4
"Cook Station, Crawford County, MO",-0.4,189,190,1
"Cook Station, Crawford County, MO",-0.4,194,196,2
"Cook Station, Crawford County, MO",-0.4,197,198,1
"Cook Station, Crawford County, MO",-0.4,202,207,5
"Cook Station, Crawford County, MO",-0.4,211,217,6
"Cook Station, Crawford County, MO",-0.4,223,224,1
"Cook Station, Crawford County, MO",-0.4,237,239,2
"Cook Station, Crawford County, MO",-0.4,249,250,1
"Cook Station, Crawford County, MO",-0.4,264,265,1
"Cook Station, Crawford County, MO",-0.4,274,275,1
"Cook Station, Crawford County, MO",-0.4,281,283,2
"Cook Station, Crawford County, MO",-0.4,286,288,2
