location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.2,36,37,1
"Albany, Gentry County, MO",-2.2,163,164,1
"Albany, Gentry County, MO",-2.2,219,222,3
"Auxvasse, Audrain County, MO",-2.2,64,65,1
"Auxvasse, Audrain County, MO",-2.2,189,190,1
"Auxvasse, Audrain County, MO",-2.2,281,282,1
"Brunswick, Carroll County, MO",-2.2,34,35,1
"Brunswick, Carroll County, MO",-2.2,131,132,1
"Brunswick, Carroll County, MO",-2.2,163,165,2
"Brunswick, Carroll County, MO",-2.2,169,171,2
"Brunswick, Carroll County, MO",-2.2,281,283,2
"Cardwell, Dunklin County, MO",-2.2,71,72,1
"Cardwell, Dunklin County, MO",-2.2,88,89,1
"Cardwell, Dunklin County, MO",-2.2,102,103,1
"Cardwell, Dunklin County, MO",-2.2,129,130,1
"Cardwell, Dunklin County, MO",-2.2,214,215,1
"Charleston, Mississippi County, MO",-2.2,16,17,1
"Clarkton, Dunklin County, MO",-2.2,71,72,1
"Clarkton, Dunklin County, MO",-2.2,129,130,1
"Clarkton, Dunklin County, MO",-2.2,149,151,2
"Clarkton, Dunklin County, MO",-2.2,291,292,1
"Columbia-Sanborn Field, Boone County, MO",-2.2,150,151,1
"Columbia-Sanborn Field, Boone County, MO",-2.2,280,282,2
"Columbia-Sanborn Field, Boone County, MO",-2.2,286,287,1
"Columbia-South Farms, Boone County, MO",-2.2,150,152,2
"Columbia-South Farms, Boone County, MO",-2.2,170,171,1
"Columbia-South Farms, Boone County, MO",-2.2,280,282,2
"Cook Station, Crawford County, MO",-2.2,4,5,1
"Cook Station, Crawford County, MO",-2.2,149,151,2
"Cook Station, Crawford County, MO",-2.2,176,177,1
"Cook Station, Crawford County, MO",-2.2,214,215,1
"Corning, Atchison County, MO",-2.2,44,45,1
"Corning, Atchison County, MO",-2.2,58,59,1
"Corning, Atchison County, MO",-2.2,171,172,1
"Corning, Atchison County, MO",-2.2,219,220,1
"Delta, Cape Girardeau County, MO",-2.2,91,92,1
"Delta, Cape Girardeau County, MO",-2.2,148,150,2
"Glennonville, Dunklin County, MO",-2.2,71,72,1
"Glennonville, Dunklin County, MO",-2.2,129,130,1
"Glennonville, Dunklin County, MO",-2.2,149,151,2
"Hayward, Pemiscot County, MO",-2.2,71,72,1
"Hayward, Pemiscot County, MO",-2.2,128,130,2
"Hayward, Pemiscot County, MO",-2.2,149,150,1
"Lamar, Barton County, MO",-2.2,73,74,1
"Lamar, Barton County, MO",-2.2,169,173,4
"Lamar, Barton County, MO",-2.2,272,273,1
"Linneus, Linn County, MO",-2.2,36,39,3
"Linneus, Linn County, MO",-2.2,141,142,1
"Linneus, Linn County, MO",-2.2,163,165,2
"Linneus, Linn County, MO",-2.2,281,282,1
"Monroe City, Monroe County, MO",-2.2,140,142,2
"Monroe City, Monroe County, MO",-2.2,194,196,2
"Monroe City, Monroe County, MO",-2.2,286,287,1
"Novelty, Knox County, MO",-2.2,36,37,1
"Novelty, Knox County, MO",-2.2,141,142,1
"Novelty, Knox County, MO",-2.2,281,282,1
"Novelty, Knox County, MO",-2.2,286,287,1
"Portageville, Pemiscot County, MO",-2.2,71,72,1
"Portageville, Pemiscot County, MO",-2.2,88,89,1
"Portageville, Pemiscot County, MO",-2.2,129,130,1
"Portageville, Pemiscot County, MO",-2.2,149,151,2
"St. Joseph, Buchanan County, MO",-2.2,31,32,1
"St. Joseph, Buchanan County, MO",-2.2,36,37,1
"St. Joseph, Buchanan County, MO",-2.2,152,153,1
"St. Joseph, Buchanan County, MO",-2.2,163,164,1
"St. Joseph, Buchanan County, MO",-2.2,219,221,2
