location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.8,4,5,1
"Albany, Gentry County, MO",-1.8,36,37,1
"Albany, Gentry County, MO",-1.8,163,164,1
"Albany, Gentry County, MO",-1.8,170,171,1
"Albany, Gentry County, MO",-1.8,219,223,4
"Albany, Gentry County, MO",-1.8,286,287,1
"Auxvasse, Audrain County, MO",-1.8,64,65,1
"Auxvasse, Audrain County, MO",-1.8,66,67,1
"Auxvasse, Audrain County, MO",-1.8,141,142,1
"Auxvasse, Audrain County, MO",-1.8,150,151,1
"Auxvasse, Audrain County, MO",-1.8,163,164,1
"Auxvasse, Audrain County, MO",-1.8,170,171,1
"Auxvasse, Audrain County, MO",-1.8,189,190,1
"Auxvasse, Audrain County, MO",-1.8,194,196,2
"Auxvasse, Audrain County, MO",-1.8,280,282,2
"Auxvasse, Audrain County, MO",-1.8,286,287,1
"Brunswick, Carroll County, MO",-1.8,34,35,1
"Brunswick, Carroll County, MO",-1.8,131,132,1
"Brunswick, Carroll County, MO",-1.8,151,152,1
"Brunswick, Carroll County, MO",-1.8,163,165,2
"Brunswick, Carroll County, MO",-1.8,169,171,2
"Brunswick, Carroll County, MO",-1.8,189,190,1
"Brunswick, Carroll County, MO",-1.8,216,217,1
"Brunswick, Carroll County, MO",-1.8,220,222,2
"Brunswick, Carroll County, MO",-1.8,273,274,1
"Brunswick, Carroll County, MO",-1.8,280,283,3
"Cardwell, Dunklin County, MO",-1.8,19,21,2
"Cardwell, Dunklin County, MO",-1.8,71,72,1
"Cardwell, Dunklin County, MO",-1.8,88,89,1
"Cardwell, Dunklin County, MO",-1.8,102,103,1
"Cardwell, Dunklin County, MO",-1.8,129,130,1
"Cardwell, Dunklin County, MO",-1.8,148,149,1
"Cardwell, Dunklin County, MO",-1.8,180,182,2
"Cardwell, Dunklin County, MO",-1.8,214,215,1
"Charleston, Mississippi County, MO",-1.8,16,17,1
"Charleston, Mississippi County, MO",-1.8,54,55,1
"Charleston, Mississippi County, MO",-1.8,71,72,1
"Charleston, Mississippi County, MO",-1.8,149,152,3
"Charleston, Mississippi County, MO",-1.8,170,171,1
"Charleston, Mississippi County, MO",-1.8,202,203,1
"Clarkton, Dunklin County, MO",-1.8,16,17,1
"Clarkton, Dunklin County, MO",-1.8,64,65,1
"Clarkton, Dunklin County, MO",-1.8,71,72,1
"Clarkton, Dunklin County, MO",-1.8,87,89,2
"Clarkton, Dunklin County, MO",-1.8,127,128,1
"Clarkton, Dunklin County, MO",-1.8,129,130,1
"Clarkton, Dunklin County, MO",-1.8,149,151,2
"Clarkton, Dunklin County, MO",-1.8,170,171,1
"Clarkton, Dunklin County, MO",-1.8,181,182,1
"Clarkton, Dunklin County, MO",-1.8,214,215,1
"Clarkton, Dunklin County, MO",-1.8,291,292,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,150,152,2
"Columbia-Sanborn Field, Boone County, MO",-1.8,163,164,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,170,171,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,189,190,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,195,196,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,271,272,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,280,282,2
"Columbia-Sanborn Field, Boone County, MO",-1.8,286,287,1
"Columbia-South Farms, Boone County, MO",-1.8,150,152,2
"Columbia-South Farms, Boone County, MO",-1.8,169,171,2
"Columbia-South Farms, Boone County, MO",-1.8,195,196,1
"Columbia-South Farms, Boone County, MO",-1.8,197,198,1
"Columbia-South Farms, Boone County, MO",-1.8,205,206,1
"Columbia-South Farms, Boone County, MO",-1.8,280,282,2
"Columbia-South Farms, Boone County, MO",-1.8,286,287,1
"Cook Station, Crawford County, MO",-1.8,3,5,2
"Cook Station, Crawford County, MO",-1.8,73,74,1
"Cook Station, Crawford County, MO",-1.8,148,152,4
"Cook Station, Crawford County, MO",-1.8,169,171,2
"Cook Station, Crawford County, MO",-1.8,175,177,2
"Cook Station, Crawford County, MO",-1.8,204,206,2
"Cook Station, Crawford County, MO",-1.8,214,216,2
"Cook Station, Crawford County, MO",-1.8,281,282,1
"Corning, Atchison County, MO",-1.8,31,32,1
"Corning, Atchison County, MO",-1.8,36,37,1
"Corning, Atchison County, MO",-1.8,44,45,1
"Corning, Atchison County, MO",-1.8,58,60,2
"Corning, Atchison County, MO",-1.8,78,79,1
"Corning, Atchison County, MO",-1.8,163,164,1
"Corning, Atchison County, MO",-1.8,170,173,3
"Corning, Atchison County, MO",-1.8,219,222,3
"Delta, Cape Girardeau County, MO",-1.8,91,93,2
"Delta, Cape Girardeau County, MO",-1.8,127,128,1
"Delta, Cape Girardeau County, MO",-1.8,148,151,3
"Delta, Cape Girardeau County, MO",-1.8,189,190,1
"Delta, Cape Girardeau County, MO",-1.8,270,271,1
"Delta, Cape Girardeau County, MO",-1.8,274,275,1
"Delta, Cape Girardeau County, MO",-1.8,286,288,2
"Glennonville, Dunklin County, MO",-1.8,64,65,1
"Glennonville, Dunklin County, MO",-1.8,71,72,1
"Glennonville, Dunklin County, MO",-1.8,127,128,1
"Glennonville, Dunklin County, MO",-1.8,129,130,1
"Glennonville, Dunklin County, MO",-1.8,149,151,2
"Glennonville, Dunklin County, MO",-1.8,170,171,1
"Glennonville, Dunklin County, MO",-1.8,291,292,1
"Hayward, Pemiscot County, MO",-1.8,16,17,1
"Hayward, Pemiscot County, MO",-1.8,70,72,2
"Hayward, Pemiscot County, MO",-1.8,87,89,2
"Hayward, Pemiscot County, MO",-1.8,127,130,3
"Hayward, Pemiscot County, MO",-1.8,148,151,3
"Hayward, Pemiscot County, MO",-1.8,180,182,2
"Hayward, Pemiscot County, MO",-1.8,274,275,1
"Lamar, Barton County, MO",-1.8,34,35,1
"Lamar, Barton County, MO",-1.8,71,72,1
