location,SPI,start_date,end_date,duration
"Brunswick, Carroll County, MO",-2.8,163,164,1
"Brunswick, Carroll County, MO",-2.8,170,171,1
"Brunswick, Carroll County, MO",-2.8,281,283,2
"Columbia-South Farms, Boone County, MO",-2.8,150,151,1
"Cook Station, Crawford County, MO",-2.8,150,151,1
"Cook Station, Crawford County, MO",-2.8,214,215,1
"Hayward, Pemiscot County, MO",-2.8,71,72,1
"Hayward, Pemiscot County, MO",-2.8,129,130,1
"Linneus, Linn County, MO",-2.8,163,164,1
"Portageville, Pemiscot County, MO",-2.8,71,72,1
"Portageville, Pemiscot County, MO",-2.8,149,150,1
"St. Joseph, Buchanan County, MO",-2.8,219,220,1
