location,SPI,frequency
"Albany, Gentry County, MO",-0.3,5.55
"Auxvasse, Audrain County, MO",-0.3,6.444444444444445
"Brunswick, Carroll County, MO",-0.3,5.333333333333333
"Cardwell, Dunklin County, MO",-0.3,4.304347826086956
"Charleston, Mississippi County, MO",-0.3,4.869565217391305
"Clarkton, Dunklin County, MO",-0.3,5.6
"Columbia-Sanborn Field, Boone County, MO",-0.3,5.55
"Columbia-South Farms, Boone County, MO",-0.3,5.894736842105263
"Cook Station, Crawford County, MO",-0.3,5.7
"Corning, Atchison County, MO",-0.3,5.090909090909091
"Delta, Cape Girardeau County, MO",-0.3,6.888888888888889
"Glennonville, Dunklin County, MO",-0.3,5.7
"Hayward, Pemiscot County, MO",-0.3,4.6521739130434785
"Lamar, Barton County, MO",-0.3,4.95
"Linneus, Linn County, MO",-0.3,6.4
"Monroe City, Monroe County, MO",-0.3,5.7
"Novelty, Knox County, MO",-0.3,6.0
"Portageville, Pemiscot County, MO",-0.3,4.863636363636363
"St. Joseph, Buchanan County, MO",-0.3,4.9523809523809526
