location,duration
"Albany, Gentry County, MO",9.466666666666667
"Auxvasse, Audrain County, MO",10.666666666666666
"Brunswick, Carroll County, MO",8.923076923076923
"Cardwell, Dunklin County, MO",5.423076923076923
"Charleston, Mississippi County, MO",7.15
"Clarkton, Dunklin County, MO",8.375
"Columbia-Sanborn Field, Boone County, MO",9.454545454545455
"Columbia-South Farms, Boone County, MO",8.615384615384615
"Cook Station, Crawford County, MO",12.2
"Corning, Atchison County, MO",7.842105263157895
"Delta, Cape Girardeau County, MO",8.588235294117647
"Glennonville, Dunklin County, MO",7.473684210526316
"Hayward, Pemiscot County, MO",8.375
"Lamar, Barton County, MO",7.5
"Linneus, Linn County, MO",7.722222222222222
"Monroe City, Monroe County, MO",9.461538461538462
"Novelty, Knox County, MO",7.9375
"Portageville, Pemiscot County, MO",7.05
"St. Joseph, Buchanan County, MO",9.909090909090908
