location,duration
"Albany, Gentry County, MO",7.3125
"Auxvasse, Audrain County, MO",9.727272727272727
"Brunswick, Carroll County, MO",5.625
"Cardwell, Dunklin County, MO",5.0
"Charleston, Mississippi County, MO",5.043478260869565
"Clarkton, Dunklin County, MO",6.647058823529412
"Columbia-Sanborn Field, Boone County, MO",8.272727272727273
"Columbia-South Farms, Boone County, MO",6.428571428571429
"Cook Station, Crawford County, MO",6.875
"Corning, Atchison County, MO",5.5
"Delta, Cape Girardeau County, MO",5.681818181818182
"Glennonville, Dunklin County, MO",6.823529411764706
"Hayward, Pemiscot County, MO",7.133333333333334
"Lamar, Barton County, MO",7.642857142857143
"Linneus, Linn County, MO",7.647058823529412
"Monroe City, Monroe County, MO",10.5
"Novelty, Knox County, MO",7.0
"Portageville, Pemiscot County, MO",4.956521739130435
"St. Joseph, Buchanan County, MO",9.0
