location,duration
"Albany, Gentry County, MO",3.3333333333333335
"Auxvasse, Audrain County, MO",1.7142857142857142
"Brunswick, Carroll County, MO",2.111111111111111
"Cardwell, Dunklin County, MO",3.8
"Charleston, Mississippi County, MO",3.0
"Clarkton, Dunklin County, MO",2.1
"Columbia-Sanborn Field, Boone County, MO",2.8333333333333335
"Columbia-South Farms, Boone County, MO",2.3333333333333335
"Cook Station, Crawford County, MO",4.75
"Corning, Atchison County, MO",1.8333333333333333
"Delta, Cape Girardeau County, MO",2.8
"Glennonville, Dunklin County, MO",1.875
"Hayward, Pemiscot County, MO",3.8333333333333335
"Lamar, Barton County, MO",5.0
"Linneus, Linn County, MO",2.0
"Monroe City, Monroe County, MO",2.1666666666666665
"Novelty, Knox County, MO",2.2
"Portageville, Pemiscot County, MO",5.25
"St. Joseph, Buchanan County, MO",3.5
