Year      Month     Average
2011      1         0.3900
2011      2         2.7300
2011      3         3.4900
2011      4         3.4500
2011      5         7.1600
2011      6         2.9000
2011      7         1.0700
2011      8         3.0800
2011      9         2.6800
2011      10        0.8700
2011      11        4.2800
2011      12        2.9700
2012      1         0.7100
2012      2         2.5100
2012      3         4.1600
2012      4         6.5700
2012      5         0.9500
2012      6         1.3400
2012      7         1.1000
2012      8         1.8400
2012      9         1.7600
2012      10        2.6400
2012      11        1.4200
2012      12        1.0900
2013      1         2.6600
2013      2         2.1800
2013      3         3.3100
2013      4         6.8200
2013      5         9.7100
2013      6         1.9100
2013      7         1.9000
2013      8         1.9500
2013      9         2.8200
2013      10        3.0500
2013      11        1.4600
2013      12        1.6300
2014      1         0.5400
2014      2         0.5500
2014      3         1.5500
2014      4         6.5500
2014      5         2.0300
2014      6         6.0400
2014      7         1.8700
2014      8         3.2500
2014      9         6.5400
2014      10        8.7700
2014      11        0.9000
2014      12        1.9200
2015      1         0.9000
2015      2         1.0000
2015      3         2.0200
2015      4         2.7100
2015      5         4.9400
2015      6         5.5500
2015      7         8.8700
2015      8         2.6400
2015      9         0.9200
2015      10        1.1800
2015      11        8.0900
2015      12        6.0800
2016      1         0.7400
2016      2         0.5200
2016      3         2.1500
2016      4         2.0000
2016      5         3.2700
2016      6         1.2600
2016      7         10.9300
2016      8         2.8200
2016      9         4.5300
2016      10        1.2200
2016      11        1.3000
2016      12        1.4100
2017      1         1.0100
2017      2         0.1400
2017      3         2.6800
2017      4         8.6800
2017      5         4.3400
2017      6         4.1000
2017      7         3.2100
2017      8         2.8700
2017      9         1.1900
2017      10        3.9800
2017      11        0.6100
2017      12        0.2500
2018      1         1.7300
2018      2         2.9500
2018      3         3.4900
2018      4         0.4000
2018      5         2.6000
2018      6         3.6100
2018      7         1.1300
2018      8         3.2500
2018      9         1.0500
2018      10        6.2700
2018      11        2.9200
2018      12        4.2400
2019      1         1.8200
2019      2         1.1400
2019      3         3.8300
2019      4         4.7500
2019      5         4.4600
2019      6         5.2200
2019      7         3.4100
2019      8         4.1000
2019      9         2.5800
2019      10        4.2700
2019      11        2.1600
2019      12        1.6900
2020      1         3.9400
2020      2         2.1100
2020      3         5.5900
2020      4         4.1400
2020      5         3.1000
2020      6         5.2900
2020      7         4.3600
2020      8         4.3700
2020      9         3.6500
2020      10        1.9700
2020      11        2.3500
2020      12        0.6700
2021      1         3.0100
2021      2         0.5400
2021      3         5.7100
2021      4         6.1100
2021      5         4.7900
2021      6         11.7200
2021      7         4.3000
2021      8         1.6900
2021      9         2.3200
2021      10        5.8300
2021      11        0.8500
2021      12        1.3000
2022      1         0.9300
2022      2         1.6000
2022      3         3.9600
2022      4         4.3000
2022      5         4.9400
2022      6         1.6800
2022      7         1.8800
2022      8         1.5900
2022      9         1.3600
2022      10        3.4700
2022      11        2.2200
2022      12        1.1800
2023      1         1.3100
2023      2         2.5800
2023      3         2.7500
2023      4         0.5500
2023      5         1.5500
2023      6         2.6100
2023      7         3.3400
2023      8         4.2400
2023      9         0.2800
2023      10        2.7200
2023      11        0.9500
2023      12        2.5200
2024      1         2.4900
2024      2         0.0800
2024      3         2.7400
2024      4         4.0900
2024      5         2.9900
