location,duration
"Albany, Gentry County, MO",1.0666666666666667
"Auxvasse, Audrain County, MO",1.1111111111111112
"Brunswick, Carroll County, MO",1.4166666666666667
"Cardwell, Dunklin County, MO",1.05
"Charleston, Mississippi County, MO",1.0
"Clarkton, Dunklin County, MO",1.0588235294117647
"Columbia-Sanborn Field, Boone County, MO",1.0526315789473684
"Columbia-South Farms, Boone County, MO",1.1176470588235294
"Cook Station, Crawford County, MO",1.2
"Corning, Atchison County, MO",1.0666666666666667
"Delta, Cape Girardeau County, MO",1.0769230769230769
"Glennonville, Dunklin County, MO",1.0769230769230769
"Hayward, Pemiscot County, MO",1.1428571428571428
"Lamar, Barton County, MO",1.0555555555555556
"Linneus, Linn County, MO",1.0555555555555556
"Monroe City, Monroe County, MO",1.0
"Novelty, Knox County, MO",1.0
"Portageville, Pemiscot County, MO",1.1333333333333333
"St. Joseph, Buchanan County, MO",1.0666666666666667
